Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
11,Lawson Humphries,Geelong,Gen. Defender,20251101,0,8.6,11.67,78,84,0.0,0,91,16,3,19,78.9,391,2,4,1,4,1,4,0,0,6,0,0,0,0,0,0,3,3,17,0
11,Mitch Duncan,Geelong,Gen. Defender,20251101,0,8.5,8.04,47,48,0.0,0,59,7,4,11,81.8,135,4,3,3,2,2,4,0,1,5,1,0,0,0,0,1,3,1,5,0
11,Mark O'Connor,Geelong,Gen. Defender,20251101,0,7.4,8.16,85,85,0.0,0,90,9,8,17,94.1,187,2,5,3,5,3,6,0,0,8,2,0,0,0,0,0,1,4,11,0
11,Brad Close,Geelong,Gen. Forward,20251101,0,7.2,8.64,43,36,0.0,0,87,5,3,8,87.5,83,1,5,4,5,4,2,0,0,1,1,0,0,0,0,1,6,3,15,0
11,Tom Stewart,Geelong,Gen. Defender,20251101,0,6.3,10.62,98,92,0.01,0,83,18,3,21,81.0,469,1,3,2,2,1,4,0,1,9,3,1,0,0,0,0,3,1,12,0
11,Oliver Henry,Geelong,Key Forward,20251101,0,6.0,6.49,56,49,0.0,0,77,7,2,9,44.4,136,2,4,4,4,4,0,0,0,2,0,0,1,1,0,1,4,3,9,0
11,Jed Bews,Geelong,Gen. Defender,20251101,0,5.8,6.39,46,48,0.0,0,80,8,3,11,72.7,197,0,4,2,4,2,4,0,0,4,1,0,0,0,0,0,1,1,11,0
11,Mark Blicavs,Geelong,Ruck,20251101,0,3.3,11.42,47,64,0.0,0,84,2,9,11,81.8,72,0,5,5,3,3,1,3,1,6,0,0,2,1,0,0,2,4,15,3
11,Oisin Mullin,Geelong,Gen. Defender,20251101,0,2.3,5.07,57,68,0.0,0,72,7,3,10,90.0,114,2,2,2,0,0,0,64,2,5,0,0,1,0,1,0,5,7,17,0
11,Ted Clohesy,Geelong,Mid-Forward,20251101,0,1.6,3.39,21,10,0.0,0,8,1,1,2,50.0,41,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0
11,Jack Henry,Geelong,Key Defender,20251101,0,-0.9,8.83,51,55,0.0,0,75,9,0,9,77.8,62,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,1,3,0
12,Jeremy Cameron,Geelong,Key Forward,20251207,2,22.7,11.16,104,102,0.72,6,86,12,2,14,71.4,351,4,5,5,4,4,2,0,0,7,1,0,7,5,2,1,10,3,11,0
12,Connor O'Sullivan,Geelong,Key Defender,20251207,0,18.8,8.43,95,76,0.01,0,93,7,13,20,90.0,253,1,11,7,11,7,11,0,0,5,2,1,0,0,0,2,7,3,8,0
12,Rhys Stanley,Geelong,Ruck,20251207,0,17.7,8.8,81,60,0.0,0,70,1,8,9,100.0,49,0,6,3,2,1,1,74,4,1,0,1,1,1,0,0,5,3,5,26
12,Gryan Miers,Geelong,Gen. Forward,20251207,9,17.3,10.85,126,137,1.25,12,86,21,5,26,84.6,552,2,3,3,1,1,1,0,1,13,1,0,3,2,1,0,9,3,16,0
12,Bailey Smith,Geelong,Midfielder,20251207,8,16.8,12.7,129,147,2.65,71,86,27,11,38,55.3,834,8,10,8,1,1,3,87,5,7,1,0,2,1,1,0,8,4,12,0
12,Shaun Mannagh,Geelong,Gen. Forward,20251207,0,13.8,13.12,102,79,0.01,0,84,16,2,18,88.9,432,7,5,3,1,1,0,0,4,8,0,0,1,1,0,1,9,0,17,0
12,Sam De Koning,Geelong,Key Defender,20251207,0,13.3,10.2,68,42,0.0,0,89,8,4,12,83.3,251,3,5,5,5,5,7,0,0,3,1,0,0,0,0,0,3,1,3,0
12,Max Holmes,Geelong,Midfielder,20251207,7,13.2,13.84,107,108,1.23,11,76,19,8,27,59.3,853,8,8,6,1,1,2,58,7,7,0,0,3,0,2,0,7,3,15,0
12,Tyson Stengle,Geelong,Gen. Forward,20251207,0,12.5,9.75,108,88,0.01,0,81,11,7,18,77.8,315,4,7,7,6,6,0,0,0,5,0,0,5,2,1,3,7,4,14,0
12,Mitch Duncan,Geelong,Gen. Defender,20251207,0,12.4,8.03,100,92,0.01,0,62,10,9,19,89.5,308,2,8,6,5,4,3,0,2,7,0,0,1,0,1,1,8,5,12,0
