Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
7,Willem Drew,Port Adelaide,Midfielder,17.0,7.0,10.0,0.41,0.59,1.0,0.0,11.0,-1.17,-1.09,-0.09,-1.17
7,Willie Rioli,Port Adelaide,Gen. Forward,10.0,7.0,3.0,0.7,0.3,3.0,1.0,3.0,0.21,0.26,-0.05,0.42
7,Zak Butters,Port Adelaide,Midfielder,27.0,14.0,13.0,0.52,0.48,1.0,0.0,13.0,-0.95,0.4,-1.35,-2.55
8,Aliir Aliir,Port Adelaide,Key Defender,7.0,5.0,2.0,0.71,0.29,3.0,0.0,0.0,-6.18,-4.77,-1.41,-2.91
8,Connor Rozee,Port Adelaide,Gen. Defender,29.0,17.0,12.0,0.59,0.41,3.0,0.0,1.0,1.57,-1.0,2.57,-1.86
8,Darcy Byrne-Jones,Port Adelaide,Gen. Forward,10.0,4.0,6.0,0.4,0.6,3.0,0.0,4.0,-2.73,-4.18,1.46,-0.23
8,Esava Ratugolea,Port Adelaide,Key Defender,11.0,4.0,7.0,0.36,0.64,3.0,0.0,4.0,0.08,-2.62,2.69,-2.77
8,Jackson Mead,Port Adelaide,Midfielder,7.0,2.0,5.0,0.29,0.71,2.0,0.0,2.0,-6.2,-4.65,-1.55,-0.7
8,Jase Burgoyne,Port Adelaide,Midfielder,21.0,10.0,11.0,0.48,0.52,4.0,0.0,4.0,1.8,-1.2,3.0,-0.6
8,Jason Horne-Francis,Port Adelaide,Midfielder,22.0,14.0,8.0,0.64,0.36,4.0,0.0,3.0,1.13,0.6,0.53,-0.13
8,Jeremy Finlayson,Port Adelaide,Key Forward,,,,,,,,,,,,
8,Joe Berry,Port Adelaide,Gen. Forward,,,,,,,,,,,,
8,Joe Richards,Port Adelaide,Gen. Forward,13.0,7.0,6.0,0.54,0.46,3.0,0.0,5.0,-2.23,-0.73,-1.5,-0.36
8,Jordon Sweet,Port Adelaide,Ruck,9.0,3.0,6.0,0.33,0.67,2.0,1.0,4.0,-2.21,-1.84,-0.37,0.1
8,Kane Farrell,Port Adelaide,Gen. Defender,15.0,15.0,0.0,1.0,0.0,3.0,0.0,3.0,-5.29,-1.19,-4.1,-1.57
8,Lachie Jones,Port Adelaide,Gen. Defender,5.0,3.0,2.0,0.6,0.4,1.0,0.0,0.0,-5.89,-3.11,-2.78,-1.78
8,Logan Evans,Port Adelaide,Gen. Defender,14.0,7.0,7.0,0.5,0.5,1.0,0.0,4.0,1.1,-0.8,1.9,-1.8
8,Miles Bergman,Port Adelaide,Gen. Defender,14.0,11.0,3.0,0.79,0.21,6.0,0.0,1.0,-3.79,-1.21,-2.58,0.89
8,Mitch Georgiades,Port Adelaide,Key Forward,11.0,6.0,5.0,0.55,0.45,2.0,1.0,2.0,-1.09,-2.83,1.74,-3.48
8,Ollie Lord,Port Adelaide,Key Forward,7.0,4.0,3.0,0.57,0.43,2.0,0.0,2.0,0.87,1.0,-0.13,-0.27
8,Ollie Wines,Port Adelaide,Midfielder,22.0,10.0,12.0,0.45,0.55,1.0,0.0,3.0,-3.4,0.15,-3.55,-2.85
8,Sam Powell-Pepper,Port Adelaide,Gen. Forward,18.0,6.0,12.0,0.33,0.67,2.0,1.0,3.0,3.38,-1.38,4.75,-1.88
8,Will Lorenz,Port Adelaide,Midfielder,15.0,7.0,8.0,0.47,0.53,2.0,0.0,2.0,3.33,0.33,3.0,0.17
8,Willem Drew,Port Adelaide,Midfielder,16.0,4.0,12.0,0.25,0.75,0.0,0.0,4.0,-2.17,-4.09,1.91,-2.17
8,Willie Rioli,Port Adelaide,Gen. Forward,6.0,4.0,2.0,0.67,0.33,2.0,2.0,5.0,-3.79,-2.74,-1.05,-0.58
8,Zak Butters,Port Adelaide,Midfielder,24.0,12.0,12.0,0.5,0.5,3.0,0.0,9.0,-3.95,-1.6,-2.35,-0.55
9,Aliir Aliir,Port Adelaide,Key Defender,8.0,7.0,1.0,0.88,0.12,6.0,0.0,2.0,-5.18,-2.77,-2.41,0.09
9,Christian Moraes,Port Adelaide,Midfielder,,,,,,,,,,,,
9,Connor Rozee,Port Adelaide,Gen. Defender,32.0,24.0,8.0,0.75,0.25,4.0,1.0,5.0,4.57,6.0,-1.43,-0.86
9,Dante Visentini,Port Adelaide,Ruck,9.0,1.0,8.0,0.11,0.89,2.0,0.0,1.0,0.38,-2.38,2.75,0.38
9,Darcy Byrne-Jones,Port Adelaide,Gen. Forward,15.0,9.0,6.0,0.6,0.4,4.0,2.0,1.0,2.27,0.82,1.46,0.77
