Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
7,Jarrod Witts,Gold Coast,Ruck,18.0,9.0,9.0,0.5,0.5,2.0,0.0,1.0,5.25,4.04,1.21,0.42
7,Jed Walter,Gold Coast,Key Forward,6.0,5.0,1.0,0.83,0.17,2.0,3.0,4.0,-1.12,1.06,-2.19,-0.44
7,Joel Jeffrey,Gold Coast,Gen. Defender,14.0,10.0,4.0,0.71,0.29,6.0,0.0,3.0,-4.84,-2.92,-1.92,0.4
7,John Noble,Gold Coast,Gen. Defender,30.0,21.0,9.0,0.7,0.3,7.0,0.0,2.0,4.72,3.56,1.16,2.16
7,Lachie Weller,Gold Coast,Midfielder,20.0,9.0,11.0,0.45,0.55,4.0,0.0,1.0,4.63,1.32,3.32,1.58
7,Mac Andrew,Gold Coast,Key Defender,13.0,9.0,4.0,0.69,0.31,3.0,0.0,0.0,-0.88,0.25,-1.12,-2.38
7,Matt Rowell,Gold Coast,Midfielder,16.0,10.0,6.0,0.62,0.38,0.0,1.0,8.0,-10.28,-2.32,-7.96,-1.64
7,Nick Holman,Gold Coast,Mid-Forward,16.0,8.0,8.0,0.5,0.5,5.0,1.0,3.0,7.56,4.75,2.81,4.0
7,Noah Anderson,Gold Coast,Midfielder,21.0,9.0,12.0,0.43,0.57,6.0,0.0,3.0,-9.08,-5.76,-3.32,2.28
7,Sam Collins,Gold Coast,Key Defender,11.0,7.0,4.0,0.64,0.36,8.0,0.0,0.0,-0.46,-0.32,-0.14,2.96
7,Sam Flanders,Gold Coast,Gen. Forward,21.0,8.0,13.0,0.38,0.62,1.0,0.0,4.0,2.3,-0.35,2.65,-2.44
7,Touk Miller,Gold Coast,Midfielder,24.0,11.0,13.0,0.46,0.54,0.0,0.0,3.0,-0.74,-0.09,-0.65,-2.96
7,Wil Powell,Gold Coast,Gen. Defender,14.0,10.0,4.0,0.71,0.29,5.0,0.0,2.0,-2.2,0.56,-2.76,0.2
7,Will Graham,Gold Coast,Gen. Forward,7.0,1.0,6.0,0.14,0.86,1.0,0.0,4.0,-3.5,-4.75,1.25,-1.12
8,Bailey Humphrey,Gold Coast,Mid-Forward,20.0,7.0,13.0,0.35,0.65,0.0,0.0,4.0,4.61,-1.17,5.78,-2.83
