Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
9,Finn O'Sullivan,North Melbourne,Gen. Defender,8.0,5.0,3.0,0.62,0.38,1.0,0.0,1.0,-6.32,-3.18,-3.14,-3.0
9,Finnbar Maley,North Melbourne,Key Forward,,,,,,,,,,,,
9,George Wardlaw,North Melbourne,Midfielder,19.0,15.0,4.0,0.79,0.21,0.0,1.0,5.0,3.46,5.15,-1.69,-1.62
9,Harry Sheezel,North Melbourne,Mid-Forward,29.0,18.0,11.0,0.62,0.38,7.0,0.0,3.0,-0.3,3.17,-3.48,1.22
9,Jack Darling,North Melbourne,Key Forward,9.0,6.0,3.0,0.67,0.33,3.0,2.0,1.0,-0.77,-0.32,-0.46,-0.36
9,Jacob Konstanty,North Melbourne,Gen. Forward,12.0,6.0,6.0,0.5,0.5,4.0,1.0,5.0,2.87,1.04,1.83,2.35
9,Jy Simpkin,North Melbourne,Mid-Forward,17.0,11.0,6.0,0.65,0.35,3.0,0.0,3.0,-5.14,-1.81,-3.33,-1.05
9,Luke Davies-Uniacke,North Melbourne,Midfielder,32.0,17.0,15.0,0.53,0.47,3.0,0.0,2.0,7.27,5.32,1.96,-0.73
9,Luke McDonald,North Melbourne,Gen. Defender,9.0,3.0,6.0,0.33,0.67,1.0,0.0,1.0,-6.47,-6.27,-0.2,-3.47
9,Luke Parker,North Melbourne,Midfielder,23.0,13.0,10.0,0.57,0.43,4.0,1.0,8.0,-0.32,1.54,-1.86,0.46
9,Nick Larkey,North Melbourne,Key Forward,7.0,6.0,1.0,0.86,0.14,5.0,1.0,1.0,-2.71,-0.35,-2.35,0.41
9,Riley Hardeman,North Melbourne,Gen. Defender,15.0,10.0,5.0,0.67,0.33,4.0,0.0,3.0,2.0,1.35,0.65,0.71
9,Toby Pink,North Melbourne,Key Defender,6.0,4.0,2.0,0.67,0.33,1.0,0.0,2.0,-4.59,-3.29,-1.29,-4.18
9,Tom Powell,North Melbourne,Midfielder,16.0,6.0,10.0,0.38,0.62,1.0,0.0,4.0,-7.0,-4.48,-2.52,-2.83
9,Tristan Xerri,North Melbourne,Ruck,19.0,10.0,9.0,0.53,0.47,2.0,0.0,8.0,1.75,3.85,-2.1,0.35
9,Zane Duursma,North Melbourne,Gen. Forward,7.0,4.0,3.0,0.57,0.43,3.0,0.0,1.0,0.2,-0.1,0.3,0.1
10,Aidan Corr,North Melbourne,Key Defender,8.0,6.0,2.0,0.75,0.25,3.0,0.0,3.0,-5.7,-4.0,-1.7,-1.3
10,Bailey Scott,North Melbourne,Midfielder,5.0,1.0,4.0,0.2,0.8,3.0,0.0,5.0,-5.5,-5.08,-0.42,-0.67
10,Caleb Daniel,North Melbourne,Gen. Defender,25.0,16.0,9.0,0.64,0.36,1.0,0.0,2.0,-0.61,-0.35,-0.26,-2.83
10,Cameron Zurhaar,North Melbourne,Gen. Forward,9.0,7.0,2.0,0.78,0.22,4.0,4.0,2.0,-1.54,-0.64,-0.91,0.14
10,Charlie Comben,North Melbourne,Key Defender,10.0,7.0,3.0,0.7,0.3,4.0,0.0,2.0,-2.25,-0.5,-1.75,-1.5
10,Colby McKercher,North Melbourne,Gen. Defender,22.0,9.0,13.0,0.41,0.59,4.0,1.0,10.0,-1.13,-5.87,4.74,0.61
10,Dylan Stephens,North Melbourne,Midfielder,18.0,12.0,6.0,0.67,0.33,3.0,0.0,2.0,0.5,2.64,-2.14,-1.68
10,Finn O'Sullivan,North Melbourne,Gen. Defender,10.0,6.0,4.0,0.6,0.4,2.0,0.0,4.0,-4.32,-2.18,-2.14,-2.0
10,Finnbar Maley,North Melbourne,Key Forward,,,,,,,,,,,,
10,George Wardlaw,North Melbourne,Midfielder,14.0,8.0,6.0,0.57,0.43,2.0,0.0,10.0,-1.54,-1.85,0.31,0.38
10,Harry Sheezel,North Melbourne,Mid-Forward,20.0,14.0,6.0,0.7,0.3,2.0,0.0,10.0,-9.3,-0.83,-8.48,-3.78
10,Jack Darling,North Melbourne,Key Forward,17.0,13.0,4.0,0.76,0.24,5.0,2.0,2.0,7.23,6.68,0.54,1.64
10,Jacob Konstanty,North Melbourne,Gen. Forward,,,,,,,,,,,,
10,Jy Simpkin,North Melbourne,Mid-Forward,20.0,11.0,9.0,0.55,0.45,3.0,0.0,6.0,-2.14,-1.81,-0.33,-1.05
10,Luke Davies-Uniacke,North Melbourne,Midfielder,27.0,11.0,16.0,0.41,0.59,3.0,1.0,5.0,2.27,-0.68,2.96,-0.73
10,Luke McDonald,North Melbourne,Gen. Defender,8.0,8.0,0.0,1.0,0.0,3.0,0.0,2.0,-7.47,-1.27,-6.2,-1.47
10,Luke Parker,North Melbourne,Midfielder,15.0,7.0,8.0,0.47,0.53,0.0,0.0,1.0,-8.32,-4.46,-3.86,-3.54
10,Nick Larkey,North Melbourne,Key Forward,10.0,6.0,4.0,0.6,0.4,5.0,2.0,1.0,0.29,-0.35,0.65,0.41
10,Riley Hardeman,North Melbourne,Gen. Defender,12.0,10.0,2.0,0.83,0.17,3.0,0.0,0.0,-1.0,1.35,-2.35,-0.29
10,Toby Pink,North Melbourne,Key Defender,12.0,9.0,3.0,0.75,0.25,6.0,0.0,3.0,1.41,1.71,-0.29,0.82
10,Tom Powell,North Melbourne,Midfielder,24.0,12.0,12.0,0.5,0.5,4.0,0.0,6.0,1.0,1.52,-0.52,0.17
10,Tristan Xerri,North Melbourne,Ruck,19.0,14.0,5.0,0.74,0.26,1.0,0.0,12.0,1.75,7.85,-6.1,-0.65
10,Zane Duursma,North Melbourne,Gen. Forward,,,,,,,,,,,,
11,Aidan Corr,North Melbourne,Key Defender,14.0,12.0,2.0,0.86,0.14,7.0,0.0,1.0,0.3,2.0,-1.7,2.7
11,Caleb Daniel,North Melbourne,Gen. Defender,30.0,21.0,9.0,0.7,0.3,4.0,0.0,1.0,4.39,4.65,-0.26,0.17
11,Cameron Zurhaar,North Melbourne,Gen. Forward,7.0,7.0,0.0,1.0,0.0,4.0,3.0,4.0,-3.54,-0.64,-2.91,0.14
11,Charlie Comben,North Melbourne,Key Defender,18.0,15.0,3.0,0.83,0.17,10.0,0.0,0.0,5.75,7.5,-1.75,4.5
11,Colby McKercher,North Melbourne,Gen. Defender,13.0,8.0,5.0,0.62,0.38,3.0,0.0,0.0,-10.13,-6.87,-3.26,-0.39
11,Dylan Stephens,North Melbourne,Midfielder,23.0,16.0,7.0,0.7,0.3,12.0,0.0,3.0,5.5,6.64,-1.14,7.32
11,Finn O'Sullivan,North Melbourne,Gen. Defender,13.0,13.0,0.0,1.0,0.0,4.0,0.0,1.0,-1.32,4.82,-6.14,0.0
11,Finnbar Maley,North Melbourne,Key Forward,,,,,,,,,,,,
11,George Wardlaw,North Melbourne,Midfielder,11.0,8.0,3.0,0.73,0.27,1.0,0.0,4.0,-4.54,-1.85,-2.69,-0.62
11,Harry Sheezel,North Melbourne,Mid-Forward,20.0,12.0,8.0,0.6,0.4,8.0,0.0,1.0,-9.3,-2.83,-6.48,2.22
11,Jack Darling,North Melbourne,Key Forward,9.0,6.0,3.0,0.67,0.33,5.0,0.0,1.0,-0.77,-0.32,-0.46,1.64
11,Jacob Konstanty,North Melbourne,Gen. Forward,8.0,7.0,1.0,0.88,0.12,3.0,1.0,6.0,-1.13,2.04,-3.17,1.35
11,Jy Simpkin,North Melbourne,Mid-Forward,23.0,9.0,14.0,0.39,0.61,2.0,1.0,4.0,0.86,-3.81,4.67,-2.05
11,Luke Davies-Uniacke,North Melbourne,Midfielder,26.0,14.0,12.0,0.54,0.46,6.0,0.0,4.0,1.27,2.32,-1.04,2.27
11,Luke McDonald,North Melbourne,Gen. Defender,18.0,11.0,7.0,0.61,0.39,7.0,0.0,2.0,2.53,1.73,0.8,2.53
11,Luke Parker,North Melbourne,Midfielder,16.0,8.0,8.0,0.5,0.5,2.0,0.0,2.0,-7.32,-3.46,-3.86,-1.54
11,Nick Larkey,North Melbourne,Key Forward,9.0,7.0,2.0,0.78,0.22,4.0,1.0,0.0,-0.71,0.65,-1.35,-0.59
11,Paul Curtis,North Melbourne,Gen. Forward,12.0,9.0,3.0,0.75,0.25,5.0,1.0,5.0,0.26,1.11,-0.84,1.05
11,Riley Hardeman,North Melbourne,Gen. Defender,28.0,20.0,8.0,0.71,0.29,10.0,0.0,0.0,15.0,11.35,3.65,6.71
11,Toby Pink,North Melbourne,Key Defender,13.0,7.0,6.0,0.54,0.46,7.0,0.0,2.0,2.41,-0.29,2.71,1.82
11,Tom Powell,North Melbourne,Midfielder,28.0,18.0,10.0,0.64,0.36,5.0,1.0,3.0,5.0,7.52,-2.52,1.17
11,Tristan Xerri,North Melbourne,Ruck,17.0,5.0,12.0,0.29,0.71,1.0,1.0,3.0,-0.25,-1.15,0.9,-0.65
11,Zac Fisher,North Melbourne,Gen. Forward,,,,,,,,,,,,
13,Caleb Daniel,North Melbourne,Gen. Defender,29.0,22.0,7.0,0.76,0.24,4.0,0.0,1.0,3.39,5.65,-2.26,0.17
13,Cameron Zurhaar,North Melbourne,Gen. Forward,10.0,7.0,3.0,0.7,0.3,6.0,2.0,2.0,-0.54,-0.64,0.09,2.14
13,Charlie Comben,North Melbourne,Key Defender,,,,,,,,,,,,
13,Colby McKercher,North Melbourne,Gen. Defender,35.0,20.0,15.0,0.57,0.43,1.0,0.0,1.0,11.87,5.13,6.74,-2.39
13,Dylan Stephens,North Melbourne,Midfielder,19.0,11.0,8.0,0.58,0.42,3.0,0.0,2.0,1.5,1.64,-0.14,-1.68
13,Finn O'Sullivan,North Melbourne,Gen. Defender,17.0,13.0,4.0,0.76,0.24,5.0,1.0,3.0,2.68,4.82,-2.14,1.0
13,George Wardlaw,North Melbourne,Midfielder,9.0,6.0,3.0,0.67,0.33,0.0,0.0,7.0,-6.54,-3.85,-2.69,-1.62
13,Griffin Logue,North Melbourne,Key Defender,9.0,5.0,4.0,0.56,0.44,5.0,0.0,1.0,-2.62,-0.81,-1.81,0.38
13,Harry Sheezel,North Melbourne,Mid-Forward,28.0,13.0,15.0,0.46,0.54,7.0,0.0,7.0,-1.3,-1.83,0.52,1.22
13,Jack Darling,North Melbourne,Key Forward,10.0,4.0,6.0,0.4,0.6,4.0,0.0,3.0,0.23,-2.32,2.54,0.64
13,Jacob Konstanty,North Melbourne,Gen. Forward,10.0,4.0,6.0,0.4,0.6,0.0,0.0,4.0,0.87,-0.96,1.83,-1.65
13,Jy Simpkin,North Melbourne,Mid-Forward,23.0,12.0,11.0,0.52,0.48,4.0,2.0,2.0,0.86,-0.81,1.67,-0.05
13,Luke Davies-Uniacke,North Melbourne,Midfielder,18.0,5.0,13.0,0.28,0.72,1.0,0.0,6.0,-6.73,-6.68,-0.04,-2.73
13,Luke McDonald,North Melbourne,Gen. Defender,23.0,12.0,11.0,0.52,0.48,3.0,0.0,3.0,7.53,2.73,4.8,-1.47
13,Luke Parker,North Melbourne,Midfielder,22.0,8.0,14.0,0.36,0.64,6.0,1.0,7.0,-1.32,-3.46,2.14,2.46
13,Nick Larkey,North Melbourne,Key Forward,11.0,5.0,6.0,0.45,0.55,6.0,0.0,1.0,1.29,-1.35,2.65,1.41
13,Paul Curtis,North Melbourne,Gen. Forward,8.0,6.0,2.0,0.75,0.25,2.0,3.0,3.0,-3.74,-1.89,-1.84,-1.95
13,Riley Hardeman,North Melbourne,Gen. Defender,10.0,6.0,4.0,0.6,0.4,1.0,0.0,1.0,-3.0,-2.65,-0.35,-2.29
13,Robert Hansen Jr,North Melbourne,Mid-Forward,,,,,,,,,,,,
13,Toby Pink,North Melbourne,Key Defender,10.0,8.0,2.0,0.8,0.2,2.0,0.0,0.0,-0.59,0.71,-1.29,-3.18
13,Tom Powell,North Melbourne,Midfielder,30.0,14.0,16.0,0.47,0.53,7.0,0.0,4.0,7.0,3.52,3.48,3.17
13,Tristan Xerri,North Melbourne,Ruck,22.0,8.0,14.0,0.36,0.64,0.0,0.0,6.0,4.75,1.85,2.9,-1.65
13,Zac Fisher,North Melbourne,Gen. Forward,14.0,5.0,9.0,0.36,0.64,0.0,0.0,2.0,1.29,-1.14,2.43,-0.71
14,Caleb Daniel,North Melbourne,Gen. Defender,23.0,15.0,8.0,0.65,0.35,4.0,0.0,1.0,-2.61,-1.35,-1.26,0.17
14,Cameron Zurhaar,North Melbourne,Gen. Forward,8.0,6.0,2.0,0.75,0.25,1.0,0.0,3.0,-2.54,-1.64,-0.91,-2.86
14,Colby McKercher,North Melbourne,Gen. Defender,27.0,24.0,3.0,0.89,0.11,2.0,0.0,1.0,3.87,9.13,-5.26,-1.39
14,Dylan Stephens,North Melbourne,Midfielder,27.0,12.0,15.0,0.44,0.56,2.0,0.0,3.0,9.5,2.64,6.86,-2.68
14,Finn O'Sullivan,North Melbourne,Gen. Defender,14.0,11.0,3.0,0.79,0.21,6.0,0.0,1.0,-0.32,2.82,-3.14,2.0
14,George Wardlaw,North Melbourne,Midfielder,17.0,14.0,3.0,0.82,0.18,3.0,0.0,6.0,1.46,4.15,-2.69,1.38
14,Griffin Logue,North Melbourne,Key Defender,10.0,4.0,6.0,0.4,0.6,3.0,0.0,3.0,-1.62,-1.81,0.19,-1.62
14,Harry Sheezel,North Melbourne,Mid-Forward,32.0,15.0,17.0,0.47,0.53,9.0,1.0,6.0,2.7,0.17,2.52,3.22
14,Jack Darling,North Melbourne,Key Forward,9.0,6.0,3.0,0.67,0.33,5.0,1.0,2.0,-0.77,-0.32,-0.46,1.64
14,Jacob Konstanty,North Melbourne,Gen. Forward,12.0,7.0,5.0,0.58,0.42,0.0,1.0,5.0,2.87,2.04,0.83,-1.65
14,Jy Simpkin,North Melbourne,Mid-Forward,11.0,5.0,6.0,0.45,0.55,1.0,0.0,4.0,-11.14,-7.81,-3.33,-3.05
14,Kallan Dawson,North Melbourne,Key Defender,,,,,,,,,,,,
14,Luke Davies-Uniacke,North Melbourne,Midfielder,27.0,11.0,16.0,0.41,0.59,0.0,1.0,5.0,2.27,-0.68,2.96,-3.73
14,Luke McDonald,North Melbourne,Gen. Defender,27.0,19.0,8.0,0.7,0.3,8.0,0.0,1.0,11.53,9.73,1.8,3.53
14,Luke Parker,North Melbourne,Midfielder,20.0,17.0,3.0,0.85,0.15,4.0,2.0,3.0,-3.32,5.54,-8.86,0.46
14,Nick Larkey,North Melbourne,Key Forward,12.0,6.0,6.0,0.5,0.5,3.0,3.0,2.0,2.29,-0.35,2.65,-1.59
14,Paul Curtis,North Melbourne,Gen. Forward,12.0,7.0,5.0,0.58,0.42,3.0,0.0,9.0,0.26,-0.89,1.16,-0.95
14,Riley Hardeman,North Melbourne,Gen. Defender,11.0,7.0,4.0,0.64,0.36,1.0,0.0,2.0,-2.0,-1.65,-0.35,-2.29
14,Robert Hansen Jr,North Melbourne,Mid-Forward,,,,,,,,,,,,
14,Toby Pink,North Melbourne,Key Defender,10.0,7.0,3.0,0.7,0.3,6.0,0.0,1.0,-0.59,-0.29,-0.29,0.82
14,Tom Powell,North Melbourne,Midfielder,23.0,11.0,12.0,0.48,0.52,2.0,0.0,3.0,0.0,0.52,-0.52,-1.83
14,Tristan Xerri,North Melbourne,Ruck,13.0,3.0,10.0,0.23,0.77,2.0,0.0,7.0,-4.25,-3.15,-1.1,0.35
14,Zac Fisher,North Melbourne,Gen. Forward,13.0,6.0,7.0,0.46,0.54,1.0,1.0,6.0,0.29,-0.14,0.43,0.29
15,Caleb Daniel,North Melbourne,Gen. Defender,24.0,14.0,10.0,0.58,0.42,3.0,0.0,2.0,-1.61,-2.35,0.74,-0.83
15,Cameron Zurhaar,North Melbourne,Gen. Forward,11.0,6.0,5.0,0.55,0.45,3.0,3.0,2.0,0.46,-1.64,2.09,-0.86
15,Charlie Comben,North Melbourne,Key Defender,14.0,7.0,7.0,0.5,0.5,4.0,0.0,1.0,1.75,-0.5,2.25,-1.5
15,Colby McKercher,North Melbourne,Gen. Defender,29.0,20.0,9.0,0.69,0.31,1.0,2.0,3.0,5.87,5.13,0.74,-2.39
15,Dylan Stephens,North Melbourne,Midfielder,13.0,8.0,5.0,0.62,0.38,6.0,1.0,0.0,-4.5,-1.36,-3.14,1.32
15,Finn O'Sullivan,North Melbourne,Gen. Defender,18.0,9.0,9.0,0.5,0.5,3.0,0.0,2.0,3.68,0.82,2.86,-1.0
15,George Wardlaw,North Melbourne,Midfielder,,,,,,,,,,,,
15,Griffin Logue,North Melbourne,Key Defender,8.0,3.0,5.0,0.38,0.62,3.0,0.0,1.0,-3.62,-2.81,-0.81,-1.62
15,Harry Sheezel,North Melbourne,Mid-Forward,30.0,16.0,14.0,0.53,0.47,9.0,1.0,3.0,0.7,1.17,-0.48,3.22
15,Jack Darling,North Melbourne,Key Forward,6.0,4.0,2.0,0.67,0.33,2.0,1.0,2.0,-3.77,-2.32,-1.46,-1.36
15,Jacob Konstanty,North Melbourne,Gen. Forward,9.0,7.0,2.0,0.78,0.22,3.0,0.0,5.0,-0.13,2.04,-2.17,1.35
15,Jy Simpkin,North Melbourne,Mid-Forward,18.0,6.0,12.0,0.33,0.67,3.0,0.0,3.0,-4.14,-6.81,2.67,-1.05
15,Luke Davies-Uniacke,North Melbourne,Midfielder,30.0,11.0,19.0,0.37,0.63,4.0,0.0,4.0,5.27,-0.68,5.96,0.27
15,Luke McDonald,North Melbourne,Gen. Defender,18.0,14.0,4.0,0.78,0.22,8.0,0.0,3.0,2.53,4.73,-2.2,3.53
15,Luke Parker,North Melbourne,Midfielder,28.0,10.0,18.0,0.36,0.64,5.0,0.0,8.0,4.68,-1.46,6.14,1.46
15,Nick Larkey,North Melbourne,Key Forward,7.0,4.0,3.0,0.57,0.43,3.0,1.0,5.0,-2.71,-2.35,-0.35,-1.59
15,Paul Curtis,North Melbourne,Gen. Forward,10.0,8.0,2.0,0.8,0.2,4.0,2.0,5.0,-1.74,0.11,-1.84,0.05
15,Riley Hardeman,North Melbourne,Gen. Defender,15.0,10.0,5.0,0.67,0.33,3.0,0.0,2.0,2.0,1.35,0.65,-0.29
15,Robert Hansen Jr,North Melbourne,Mid-Forward,9.0,6.0,3.0,0.67,0.33,4.0,1.0,0.0,0.33,0.83,-0.5,1.83
15,Toby Pink,North Melbourne,Key Defender,13.0,11.0,2.0,0.85,0.15,9.0,0.0,1.0,2.41,3.71,-1.29,3.82
15,Tom Powell,North Melbourne,Midfielder,34.0,16.0,18.0,0.47,0.53,3.0,0.0,5.0,11.0,5.52,5.48,-0.83
15,Tristan Xerri,North Melbourne,Ruck,12.0,3.0,9.0,0.25,0.75,1.0,1.0,5.0,-5.25,-3.15,-2.1,-0.65
15,Zac Fisher,North Melbourne,Gen. Forward,,,,,,,,,,,,
16,Caleb Daniel,North Melbourne,Gen. Defender,26.0,18.0,8.0,0.69,0.31,3.0,0.0,0.0,0.39,1.65,-1.26,-0.83
16,Cameron Zurhaar,North Melbourne,Gen. Forward,8.0,4.0,4.0,0.5,0.5,2.0,0.0,3.0,-2.54,-3.64,1.09,-1.86
16,Colby McKercher,North Melbourne,Gen. Defender,34.0,19.0,15.0,0.56,0.44,4.0,0.0,1.0,10.87,4.13,6.74,0.61
16,Dylan Stephens,North Melbourne,Midfielder,11.0,2.0,9.0,0.18,0.82,1.0,0.0,0.0,-6.5,-7.36,0.86,-3.68
16,Finn O'Sullivan,North Melbourne,Gen. Defender,10.0,6.0,4.0,0.6,0.4,3.0,0.0,1.0,-4.32,-2.18,-2.14,-1.0
16,George Wardlaw,North Melbourne,Midfielder,,,,,,,,,,,,
16,Griffin Logue,North Melbourne,Key Defender,10.0,2.0,8.0,0.2,0.8,2.0,0.0,2.0,-1.62,-3.81,2.19,-2.62
16,Harry Sheezel,North Melbourne,Mid-Forward,20.0,8.0,12.0,0.4,0.6,3.0,0.0,2.0,-9.3,-6.83,-2.48,-2.78
16,Jack Darling,North Melbourne,Key Forward,7.0,2.0,5.0,0.29,0.71,1.0,0.0,2.0,-2.77,-4.32,1.54,-2.36
16,Jacob Konstanty,North Melbourne,Gen. Forward,11.0,9.0,2.0,0.82,0.18,2.0,1.0,3.0,1.87,4.04,-2.17,0.35
16,Jy Simpkin,North Melbourne,Mid-Forward,16.0,8.0,8.0,0.5,0.5,2.0,0.0,2.0,-6.14,-4.81,-1.33,-2.05
16,Luke Davies-Uniacke,North Melbourne,Midfielder,28.0,17.0,11.0,0.61,0.39,5.0,0.0,1.0,3.27,5.32,-2.04,1.27
16,Luke McDonald,North Melbourne,Gen. Defender,9.0,5.0,4.0,0.56,0.44,6.0,0.0,2.0,-6.47,-4.27,-2.2,1.53
16,Luke Parker,North Melbourne,Midfielder,29.0,17.0,12.0,0.59,0.41,4.0,0.0,1.0,5.68,5.54,0.14,0.46
16,Nick Larkey,North Melbourne,Key Forward,14.0,10.0,4.0,0.71,0.29,7.0,5.0,1.0,4.29,3.65,0.65,2.41
16,Paul Curtis,North Melbourne,Gen. Forward,11.0,8.0,3.0,0.73,0.27,3.0,1.0,3.0,-0.74,0.11,-0.84,-0.95
16,Riley Hardeman,North Melbourne,Gen. Defender,5.0,4.0,1.0,0.8,0.2,1.0,0.0,1.0,-8.0,-4.65,-3.35,-2.29
16,Robert Hansen Jr,North Melbourne,Mid-Forward,,,,,,,,,,,,
16,Toby Pink,North Melbourne,Key Defender,7.0,4.0,3.0,0.57,0.43,4.0,0.0,1.0,-3.59,-3.29,-0.29,-1.18
16,Tom Powell,North Melbourne,Midfielder,14.0,5.0,9.0,0.36,0.64,1.0,0.0,5.0,-9.0,-5.48,-3.52,-2.83
16,Tristan Xerri,North Melbourne,Ruck,18.0,6.0,12.0,0.33,0.67,5.0,0.0,3.0,0.75,-0.15,0.9,3.35
16,Wil Dawson,North Melbourne,Key Defender,9.0,6.0,3.0,0.67,0.33,5.0,0.0,2.0,2.0,0.6,1.4,0.6
16,Zac Fisher,North Melbourne,Gen. Forward,9.0,5.0,4.0,0.56,0.44,2.0,1.0,0.0,-3.71,-1.14,-2.57,1.29
17,Bailey Scott,North Melbourne,Midfielder,18.0,9.0,9.0,0.5,0.5,6.0,0.0,0.0,7.5,2.92,4.58,2.33
17,Caleb Daniel,North Melbourne,Gen. Defender,25.0,15.0,10.0,0.6,0.4,5.0,0.0,4.0,-0.61,-1.35,0.74,1.17
17,Cameron Zurhaar,North Melbourne,Gen. Forward,10.0,8.0,2.0,0.8,0.2,4.0,2.0,3.0,-0.54,0.36,-0.91,0.14
17,Colby McKercher,North Melbourne,Gen. Defender,32.0,23.0,9.0,0.72,0.28,9.0,1.0,1.0,8.87,8.13,0.74,5.61
17,Cooper Harvey,North Melbourne,Gen. Forward,15.0,10.0,5.0,0.67,0.33,4.0,1.0,2.0,6.43,4.14,2.29,0.57
17,Dylan Stephens,North Melbourne,Midfielder,16.0,11.0,5.0,0.69,0.31,4.0,0.0,1.0,-1.5,1.64,-3.14,-0.68
17,Finn O'Sullivan,North Melbourne,Gen. Defender,11.0,4.0,7.0,0.36,0.64,3.0,0.0,0.0,-3.32,-4.18,0.86,-1.0
17,Finnbar Maley,North Melbourne,Key Forward,8.0,2.0,6.0,0.25,0.75,4.0,1.0,6.0,1.43,-1.14,2.57,1.29
17,Griffin Logue,North Melbourne,Key Defender,13.0,8.0,5.0,0.62,0.38,6.0,0.0,1.0,1.38,2.19,-0.81,1.38
17,Harry Sheezel,North Melbourne,Mid-Forward,22.0,10.0,12.0,0.45,0.55,3.0,1.0,6.0,-7.3,-4.83,-2.48,-2.78
17,Jacob Konstanty,North Melbourne,Gen. Forward,8.0,4.0,4.0,0.5,0.5,2.0,0.0,5.0,-1.13,-0.96,-0.17,0.35
17,Jy Simpkin,North Melbourne,Mid-Forward,16.0,9.0,7.0,0.56,0.44,2.0,0.0,4.0,-6.14,-3.81,-2.33,-2.05
17,Luke Davies-Uniacke,North Melbourne,Midfielder,,,,,,,,,,,,
17,Nick Larkey,North Melbourne,Key Forward,9.0,8.0,1.0,0.89,0.11,6.0,5.0,0.0,-0.71,1.65,-2.35,1.41
17,Paul Curtis,North Melbourne,Gen. Forward,7.0,5.0,2.0,0.71,0.29,1.0,1.0,4.0,-4.74,-2.89,-1.84,-2.95
17,Riley Hardeman,North Melbourne,Gen. Defender,20.0,14.0,6.0,0.7,0.3,1.0,0.0,1.0,7.0,5.35,1.65,-2.29
17,Robert Hansen Jr,North Melbourne,Mid-Forward,,,,,,,,,,,,
17,Toby Pink,North Melbourne,Key Defender,10.0,3.0,7.0,0.3,0.7,4.0,0.0,0.0,-0.59,-4.29,3.71,-1.18
17,Tom Powell,North Melbourne,Midfielder,25.0,12.0,13.0,0.48,0.52,4.0,0.0,8.0,2.0,1.52,0.48,0.17
17,Tristan Xerri,North Melbourne,Ruck,17.0,8.0,9.0,0.47,0.53,1.0,0.0,5.0,-0.25,1.85,-2.1,-0.65
17,Wil Dawson,North Melbourne,Key Defender,8.0,8.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,2.6,-1.6,-1.4
17,Will Phillips,North Melbourne,Midfielder,16.0,8.0,8.0,0.5,0.5,4.0,0.0,4.0,1.57,2.86,-1.29,1.57
17,Zane Duursma,North Melbourne,Gen. Forward,6.0,3.0,3.0,0.5,0.5,1.0,0.0,0.0,-0.8,-1.1,0.3,-1.9
18,Bailey Scott,North Melbourne,Midfielder,,,,,,,,,,,,
18,Caleb Daniel,North Melbourne,Gen. Defender,28.0,20.0,8.0,0.71,0.29,4.0,0.0,3.0,2.39,3.65,-1.26,0.17
18,Cameron Zurhaar,North Melbourne,Gen. Forward,13.0,10.0,3.0,0.77,0.23,4.0,3.0,1.0,2.46,2.36,0.09,0.14
18,Charlie Comben,North Melbourne,Key Defender,8.0,6.0,2.0,0.75,0.25,5.0,0.0,0.0,-4.25,-1.5,-2.75,-0.5
18,Colby McKercher,North Melbourne,Gen. Defender,29.0,16.0,13.0,0.55,0.45,3.0,0.0,2.0,5.87,1.13,4.74,-0.39
18,Cooper Harvey,North Melbourne,Gen. Forward,13.0,9.0,4.0,0.69,0.31,7.0,4.0,1.0,4.43,3.14,1.29,3.57
18,Dylan Stephens,North Melbourne,Midfielder,15.0,5.0,10.0,0.33,0.67,5.0,0.0,0.0,-2.5,-4.36,1.86,0.32
18,Finn O'Sullivan,North Melbourne,Gen. Defender,15.0,8.0,7.0,0.53,0.47,5.0,0.0,2.0,0.68,-0.18,0.86,1.0
18,Finnbar Maley,North Melbourne,Key Forward,,,,,,,,,,,,
18,Griffin Logue,North Melbourne,Key Defender,12.0,9.0,3.0,0.75,0.25,5.0,0.0,3.0,0.38,3.19,-2.81,0.38
18,Harry Sheezel,North Melbourne,Mid-Forward,29.0,14.0,15.0,0.48,0.52,6.0,0.0,6.0,-0.3,-0.83,0.52,0.22
18,Jack Darling,North Melbourne,Key Forward,9.0,7.0,2.0,0.78,0.22,4.0,3.0,0.0,-0.77,0.68,-1.46,0.64
18,Jacob Konstanty,North Melbourne,Gen. Forward,13.0,7.0,6.0,0.54,0.46,5.0,0.0,3.0,3.87,2.04,1.83,3.35
18,Jy Simpkin,North Melbourne,Mid-Forward,21.0,13.0,8.0,0.62,0.38,2.0,0.0,1.0,-1.14,0.19,-1.33,-2.05
18,Luke Parker,North Melbourne,Midfielder,27.0,13.0,14.0,0.48,0.52,4.0,0.0,6.0,3.68,1.54,2.14,0.46
18,Paul Curtis,North Melbourne,Gen. Forward,12.0,8.0,4.0,0.67,0.33,7.0,2.0,6.0,0.26,0.11,0.16,3.05
18,Riley Hardeman,North Melbourne,Gen. Defender,12.0,8.0,4.0,0.67,0.33,0.0,0.0,1.0,-1.0,-0.65,-0.35,-3.29
18,Robert Hansen Jr,North Melbourne,Mid-Forward,8.0,6.0,2.0,0.75,0.25,1.0,0.0,1.0,-0.67,0.83,-1.5,-1.17
