Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
9,Dougal Howard,St Kilda,Key Defender,11.0,9.0,2.0,0.82,0.18,6.0,0.0,5.0,0.0,0.67,-0.67,-0.33
9,Hugh Boxshall,St Kilda,Midfielder,,,,,,,,,,,,
9,Hugo Garcia,St Kilda,Midfielder,11.0,7.0,4.0,0.64,0.36,3.0,0.0,7.0,-4.65,-1.53,-3.12,1.35
9,Jack Higgins,St Kilda,Gen. Forward,8.0,3.0,5.0,0.38,0.62,0.0,2.0,2.0,-1.44,-1.96,0.52,-2.3
9,Jack Macrae,St Kilda,Midfielder,23.0,10.0,13.0,0.43,0.57,4.0,0.0,1.0,-1.57,-1.43,-0.14,0.86
9,Jack Sinclair,St Kilda,Gen. Defender,26.0,15.0,11.0,0.58,0.42,3.0,1.0,3.0,-0.96,-4.43,3.48,-1.78
9,Jack Steele,St Kilda,Midfielder,20.0,13.0,7.0,0.65,0.35,6.0,0.0,9.0,-0.86,4.57,-5.43,1.86
9,Jimmy Webster,St Kilda,Gen. Defender,11.0,6.0,5.0,0.55,0.45,6.0,0.0,2.0,-0.73,-1.33,0.6,1.27
9,Lance Collard,St Kilda,Gen. Forward,,,,,,,,,,,,
9,Liam O'Connell,St Kilda,Gen. Defender,6.0,3.0,3.0,0.5,0.5,3.0,0.0,2.0,-0.14,-0.71,0.57,0.71
9,Liam Stocker,St Kilda,Gen. Defender,8.0,7.0,1.0,0.88,0.12,6.0,0.0,4.0,-3.12,0.06,-3.18,1.88
9,Marcus Windhager,St Kilda,Midfielder,13.0,9.0,4.0,0.69,0.31,2.0,0.0,4.0,-9.09,-3.17,-5.91,-2.3
9,Mattaes Phillipou,St Kilda,Gen. Forward,12.0,6.0,6.0,0.5,0.5,4.0,2.0,4.0,3.43,1.71,1.71,2.43
9,Max Hall,St Kilda,Gen. Forward,14.0,9.0,5.0,0.64,0.36,4.0,1.0,4.0,-1.26,1.17,-2.43,0.87
9,Mitch Owens,St Kilda,Key Forward,14.0,8.0,6.0,0.57,0.43,3.0,0.0,8.0,1.11,0.58,0.53,-0.42
9,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,30.0,23.0,7.0,0.77,0.23,8.0,0.0,1.0,0.09,0.74,-0.65,2.74
9,Rowan Marshall,St Kilda,Ruck,19.0,14.0,5.0,0.74,0.26,8.0,0.0,2.0,0.43,2.61,-2.17,3.52
9,Ryan Byrnes,St Kilda,Gen. Defender,22.0,13.0,9.0,0.59,0.41,10.0,0.0,3.0,5.18,2.88,2.29,4.71
10,Angus McLennan,St Kilda,Gen. Defender,,,,,,,,,,,,
10,Anthony Caminiti,St Kilda,Key Defender,16.0,5.0,11.0,0.31,0.69,3.0,0.0,2.0,3.91,-2.57,6.48,-2.7
10,Bradley Hill,St Kilda,Mid-Forward,22.0,14.0,8.0,0.64,0.36,6.0,0.0,4.0,2.41,1.32,1.09,0.73
10,Callum Wilkie,St Kilda,Key Defender,24.0,13.0,11.0,0.54,0.46,6.0,0.0,0.0,5.35,-0.96,6.3,-2.44
10,Cooper Sharman,St Kilda,Key Forward,6.0,5.0,1.0,0.83,0.17,2.0,1.0,3.0,-5.52,-2.86,-2.67,-3.43
10,Darcy Wilson,St Kilda,Mid-Forward,17.0,6.0,11.0,0.35,0.65,2.0,2.0,1.0,1.44,-3.0,4.44,-1.5
10,Hugo Garcia,St Kilda,Midfielder,12.0,8.0,4.0,0.67,0.33,1.0,0.0,7.0,-3.65,-0.53,-3.12,-0.65
10,Jack Higgins,St Kilda,Gen. Forward,12.0,7.0,5.0,0.58,0.42,4.0,5.0,3.0,2.56,2.04,0.52,1.7
10,Jack Macrae,St Kilda,Midfielder,27.0,15.0,12.0,0.56,0.44,2.0,0.0,3.0,2.43,3.57,-1.14,-1.14
10,Jack Sinclair,St Kilda,Gen. Defender,38.0,30.0,8.0,0.79,0.21,7.0,0.0,3.0,11.04,10.57,0.48,2.22
10,Jack Steele,St Kilda,Midfielder,16.0,9.0,7.0,0.56,0.44,3.0,0.0,14.0,-4.86,0.57,-5.43,-1.14
10,Jimmy Webster,St Kilda,Gen. Defender,17.0,10.0,7.0,0.59,0.41,6.0,0.0,1.0,5.27,2.67,2.6,1.27
10,Lance Collard,St Kilda,Gen. Forward,,,,,,,,,,,,
10,Liam O'Connell,St Kilda,Gen. Defender,11.0,5.0,6.0,0.45,0.55,4.0,0.0,5.0,4.86,1.29,3.57,1.71
10,Marcus Windhager,St Kilda,Midfielder,19.0,11.0,8.0,0.58,0.42,7.0,0.0,0.0,-3.09,-1.17,-1.91,2.7
10,Mason Wood,St Kilda,Mid-Forward,10.0,8.0,2.0,0.8,0.2,3.0,2.0,0.0,-4.67,-1.86,-2.81,-2.9
10,Mattaes Phillipou,St Kilda,Gen. Forward,,,,,,,,,,,,
10,Max Hall,St Kilda,Gen. Forward,13.0,7.0,6.0,0.54,0.46,3.0,1.0,1.0,-2.26,-0.83,-1.43,-0.13
10,Mitch Owens,St Kilda,Key Forward,12.0,6.0,6.0,0.5,0.5,6.0,0.0,3.0,-0.89,-1.42,0.53,2.58
10,Nasiah Wanganeen-Milera,St Kilda,Gen. Defender,27.0,13.0,14.0,0.48,0.52,2.0,0.0,3.0,-2.91,-9.26,6.35,-3.26
10,Rowan Marshall,St Kilda,Ruck,27.0,19.0,8.0,0.7,0.3,8.0,1.0,5.0,8.43,7.61,0.83,3.52
10,Ryan Byrnes,St Kilda,Gen. Defender,17.0,12.0,5.0,0.71,0.29,7.0,0.0,1.0,0.18,1.88,-1.71,1.71
10,Tobie Travaglia,St Kilda,Gen. Defender,,,,,,,,,,,,
11,Anthony Caminiti,St Kilda,Key Defender,11.0,5.0,6.0,0.45,0.55,7.0,0.0,3.0,-1.09,-2.57,1.48,1.3
11,Bradley Hill,St Kilda,Mid-Forward,22.0,16.0,6.0,0.73,0.27,4.0,0.0,2.0,2.41,3.32,-0.91,-1.27
11,Callum Wilkie,St Kilda,Key Defender,15.0,13.0,2.0,0.87,0.13,8.0,0.0,2.0,-3.65,-0.96,-2.7,-0.44
11,Cooper Sharman,St Kilda,Key Forward,13.0,11.0,2.0,0.85,0.15,9.0,3.0,0.0,1.48,3.14,-1.67,3.57
11,Darcy Wilson,St Kilda,Mid-Forward,,,,,,,,,,,,
11,Hugh Boxshall,St Kilda,Midfielder,,,,,,,,,,,,
11,Hunter Clark,St Kilda,Midfielder,19.0,10.0,9.0,0.53,0.47,3.0,0.0,10.0,3.38,1.31,2.08,-0.38
