Round,Player,Team,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,Position
10,Eric Hipwood,Brisbane,9.0,6.0,3.0,0.67,0.33,4.0,1.0,1.0,Key Forward
10,Harris Andrews,Brisbane,10.0,5.0,5.0,0.5,0.5,3.0,0.0,1.0,Key Defender
10,Hugh McCluggage,Brisbane,28.0,14.0,14.0,0.5,0.5,7.0,1.0,2.0,Midfielder
10,Jack Payne,Brisbane,10.0,7.0,3.0,0.7,0.3,7.0,0.0,1.0,Key Defender
10,Jaspa Fletcher,Brisbane,22.0,9.0,13.0,0.41,0.59,2.0,1.0,1.0,Gen. Defender
10,Josh Dunkley,Brisbane,28.0,10.0,18.0,0.36,0.64,4.0,0.0,4.0,Midfielder
10,Kai Lohmann,Brisbane,5.0,4.0,1.0,0.8,0.2,2.0,0.0,1.0,Gen. Forward
10,Keidean Coleman,Brisbane,19.0,13.0,6.0,0.68,0.32,6.0,0.0,1.0,Gen. Defender
10,Lachie Neale,Brisbane,30.0,14.0,16.0,0.47,0.53,6.0,0.0,3.0,Midfielder
10,Levi Ashcroft,Brisbane,22.0,15.0,7.0,0.68,0.32,7.0,0.0,0.0,Midfielder
10,Logan Morris,Brisbane,11.0,9.0,2.0,0.82,0.18,5.0,3.0,2.0,Key Forward
10,Noah Answerth,Brisbane,11.0,7.0,4.0,0.64,0.36,3.0,0.0,2.0,Gen. Defender
10,Ryan Lester,Brisbane,16.0,10.0,6.0,0.62,0.38,8.0,0.0,5.0,Gen. Defender
10,Will Ashcroft,Brisbane,30.0,12.0,18.0,0.4,0.6,4.0,0.0,2.0,Midfielder
10,Zac Bailey,Brisbane,27.0,14.0,13.0,0.52,0.48,8.0,1.0,2.0,Mid-Forward
11,Callum Ah Chee,Brisbane,20.0,13.0,7.0,0.65,0.35,10.0,4.0,1.0,Gen. Forward
11,Cam Rayner,Brisbane,10.0,6.0,4.0,0.6,0.4,2.0,2.0,0.0,Gen. Forward
11,Charlie Cameron,Brisbane,14.0,11.0,3.0,0.79,0.21,5.0,3.0,3.0,Gen. Forward
11,Darcy Fort,Brisbane,8.0,3.0,5.0,0.38,0.62,3.0,0.0,4.0,Ruck
11,Darcy Gardiner,Brisbane,9.0,5.0,4.0,0.56,0.44,4.0,0.0,2.0,Key Defender
11,Darcy Wilmot,Brisbane,13.0,10.0,3.0,0.77,0.23,6.0,0.0,3.0,Gen. Defender
11,Dayne Zorko,Brisbane,33.0,29.0,4.0,0.88,0.12,9.0,0.0,2.0,Gen. Defender
11,Deven Robertson,Brisbane,,,,,,,,,Gen. Forward
11,Eric Hipwood,Brisbane,9.0,5.0,4.0,0.56,0.44,3.0,0.0,0.0,Key Forward
11,Harris Andrews,Brisbane,13.0,10.0,3.0,0.77,0.23,6.0,0.0,0.0,Key Defender
11,Hugh McCluggage,Brisbane,24.0,13.0,11.0,0.54,0.46,1.0,0.0,6.0,Midfielder
11,Jack Payne,Brisbane,9.0,6.0,3.0,0.67,0.33,5.0,0.0,1.0,Key Defender
11,Jarrod Berry,Brisbane,20.0,15.0,5.0,0.75,0.25,7.0,0.0,6.0,Midfielder
11,Jaspa Fletcher,Brisbane,21.0,13.0,8.0,0.62,0.38,5.0,0.0,1.0,Gen. Defender
11,Josh Dunkley,Brisbane,21.0,10.0,11.0,0.48,0.52,5.0,0.0,6.0,Midfielder
11,Kai Lohmann,Brisbane,12.0,9.0,3.0,0.75,0.25,5.0,0.0,2.0,Gen. Forward
11,Lachie Neale,Brisbane,32.0,20.0,12.0,0.62,0.38,5.0,0.0,5.0,Midfielder
11,Levi Ashcroft,Brisbane,22.0,13.0,9.0,0.59,0.41,5.0,1.0,2.0,Midfielder
11,Logan Morris,Brisbane,6.0,4.0,2.0,0.67,0.33,3.0,2.0,2.0,Key Forward
11,Noah Answerth,Brisbane,15.0,13.0,2.0,0.87,0.13,7.0,0.0,2.0,Gen. Defender
11,Ryan Lester,Brisbane,13.0,11.0,2.0,0.85,0.15,6.0,0.0,6.0,Gen. Defender
11,Will Ashcroft,Brisbane,26.0,12.0,14.0,0.46,0.54,3.0,1.0,0.0,Midfielder
11,Zac Bailey,Brisbane,15.0,11.0,4.0,0.73,0.27,5.0,1.0,4.0,Mid-Forward
12,Callum Ah Chee,Brisbane,13.0,5.0,8.0,0.38,0.62,3.0,1.0,3.0,Gen. Forward
