Round,Player,Team,Position,MatchId,CoachesVotes,RatingPoints,EstimatedRating,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,Inside50s,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,Intercepts,CentreBounceAttendancePercentage,TotalClearances,Marks,InterceptMarks,ContestedMarks,ShotsAtGoal,Goals,Behinds,GoalAssists,ScoreInvolvements,Tackles,PressureActs,Hitouts
12,Jaspa Fletcher,Brisbane,Gen. Defender,20251201,0,13.4,8.97,111,105,0.02,0,89,17,4,21,100.0,345,1,5,4,4,4,3,0,1,12,1,0,1,1,0,0,3,1,12,0
12,Will Ashcroft,Brisbane,Midfielder,20251201,2,12.6,11.91,124,102,0.46,1,82,17,13,30,80.0,419,6,13,10,4,4,2,46,7,4,0,0,1,0,1,1,5,2,19,0
12,Callum Ah Chee,Brisbane,Gen. Forward,20251201,0,12.2,7.56,77,59,0.0,0,78,5,8,13,84.6,117,0,8,5,7,4,1,0,1,3,0,1,1,1,0,2,5,3,15,0
12,Cam Rayner,Brisbane,Gen. Forward,20251201,0,12.1,9.92,59,56,0.0,0,88,7,7,14,71.4,240,4,6,4,5,3,1,14,0,3,0,1,1,1,0,0,5,3,22,0
12,Kai Lohmann,Brisbane,Gen. Forward,20251201,0,10.7,8.13,76,79,0.05,0,82,13,2,15,66.7,379,5,2,2,1,1,0,0,1,5,0,0,3,3,0,2,6,3,16,0
12,Zac Bailey,Brisbane,Mid-Forward,20251201,0,10.5,10.6,78,94,0.01,0,80,13,7,20,80.0,315,1,4,3,3,2,1,0,1,10,0,1,2,0,2,0,7,2,13,0
12,Jack Payne,Brisbane,Key Defender,20251201,0,10.5,7.51,70,72,0.01,0,85,13,4,17,82.4,381,2,3,1,3,1,4,0,0,9,1,0,0,0,0,0,5,0,5,0
12,Jarrod Berry,Brisbane,Midfielder,20251201,4,10.4,8.4,99,110,0.15,0,80,17,8,25,64.0,392,3,10,7,8,5,8,0,1,9,1,1,2,0,1,0,7,3,15,0
12,Harris Andrews,Brisbane,Key Defender,20251201,0,10.0,10.33,82,77,0.01,0,92,10,6,16,100.0,72,0,6,4,6,4,8,0,0,9,3,2,0,0,0,0,3,2,3,0
12,Darcy Fort,Brisbane,Ruck,20251201,0,9.1,8.4,59,74,0.0,0,83,6,4,10,50.0,38,1,3,2,2,1,3,86,0,3,1,0,1,0,1,0,3,2,11,30
12,Darcy Gardiner,Brisbane,Key Defender,20251201,0,8.4,5.61,61,50,0.0,0,69,5,4,9,66.7,143,2,6,4,6,4,1,0,0,4,0,2,1,1,0,1,3,2,9,1
12,Lachie Neale,Brisbane,Midfielder,20251201,0,7.6,14.39,89,81,0.14,0,84,11,15,26,61.5,231,5,11,7,3,3,5,79,7,2,0,0,1,0,0,1,5,3,19,0
12,Ryan Lester,Brisbane,Gen. Defender,20251201,0,5.9,8.71,55,72,0.01,0,85,12,3,15,60.0,300,2,2,1,2,1,4,0,1,7,2,1,0,0,0,0,1,3,9,0
12,Josh Dunkley,Brisbane,Midfielder,20251201,0,4.9,12.65,72,82,0.02,0,77,7,13,20,65.0,202,5,6,4,2,1,1,79,2,3,0,0,0,0,0,0,7,7,24,0
12,Levi Ashcroft,Brisbane,Midfielder,20251201,0,4.2,7.08,59,57,0.0,0,63,11,4,15,93.3,210,1,3,1,2,1,2,0,0,5,1,0,0,0,0,0,1,0,7,0
12,Charlie Cameron,Brisbane,Gen. Forward,20251201,0,4.2,8.57,35,44,0.0,0,83,5,3,8,87.5,110,0,3,2,3,2,2,0,0,3,0,0,1,1,0,0,2,2,12,0
12,Logan Morris,Brisbane,Key Forward,20251201,0,4.1,6.74,60,85,0.01,0,76,11,0,11,36.4,236,2,3,1,3,1,0,0,0,9,0,1,6,2,3,0,6,3,15,0
12,Dayne Zorko,Brisbane,Gen. Defender,20251201,0,3.9,11.95,66,90,0.03,0,89,22,1,23,73.9,345,1,1,0,1,0,3,0,0,6,1,0,1,0,1,0,6,2,9,0
12,Eric Hipwood,Brisbane,Key Forward,20251201,0,2.5,6.02,54,60,0.0,0,75,7,5,12,66.7,215,3,4,3,3,3,0,14,1,5,0,0,1,1,0,0,4,2,9,2
12,Deven Robertson,Brisbane,Gen. Forward,20251201,0,1.9,3.06,21,14,0.0,0,14,2,1,3,100.0,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0
13,Josh Dunkley,Brisbane,Midfielder,20251302,2,19.8,12.15,120,81,0.08,1,85,12,8,20,70.0,369,3,12,10,8,6,2,82,3,3,0,1,0,0,0,0,6,5,16,0
13,Darcy Fort,Brisbane,Ruck,20251302,0,17.2,8.58,135,86,0.01,0,89,6,6,12,75.0,181,2,11,8,4,4,3,95,7,1,0,0,1,0,1,1,8,1,9,47
13,Cam Rayner,Brisbane,Gen. Forward,20251302,9,15.6,10.02,81,68,0.67,10,84,10,7,17,47.1,392,5,9,7,8,7,0,9,1,2,0,1,5,2,2,1,11,1,8,0
13,Lachie Neale,Brisbane,Midfielder,20251302,0,13.4,14.06,92,71,0.12,2,84,9,13,22,72.7,388,4,14,11,5,5,3,86,9,0,0,0,1,0,1,0,5,4,16,0
13,Harris Andrews,Brisbane,Key Defender,20251302,0,12.4,10.26,91,64,0.0,0,93,12,2,14,85.7,147,1,6,3,6,3,10,0,0,7,3,2,0,0,0,0,3,2,9,0
13,Will Ashcroft,Brisbane,Midfielder,20251302,2,12.0,12.05,107,113,0.84,14,83,13,18,31,64.5,334,5,14,12,5,4,2,50,8,4,0,0,0,0,0,1,4,7,18,0
13,Callum Ah Chee,Brisbane,Gen. Forward,20251302,0,9.7,7.78,58,46,0.0,0,84,5,5,10,70.0,119,1,5,5,4,4,1,0,1,1,0,0,4,1,2,0,4,4,10,0
13,Dayne Zorko,Brisbane,Gen. Defender,20251302,0,9.4,11.62,80,87,0.01,0,82,17,4,21,61.9,434,5,5,4,5,4,6,0,0,3,2,0,1,0,0,0,4,6,13,0
13,Hugh McCluggage,Brisbane,Midfielder,20251302,0,9.3,14.72,98,98,0.31,4,80,25,2,27,44.4,545,2,11,7,3,2,1,73,6,4,0,0,2,1,1,0,6,2,20,0
13,Charlie Cameron,Brisbane,Gen. Forward,20251302,0,9.3,8.31,65,45,0.0,0,85,5,2,7,85.7,71,3,4,1,2,0,0,0,2,3,0,0,2,2,0,1,4,2,13,0
13,Jarrod Berry,Brisbane,Midfielder,20251302,3,8.8,8.67,99,108,0.28,4,72,19,9,28,71.4,676,5,5,4,1,1,2,0,3,8,2,0,1,0,0,0,2,3,12,0
13,Darcy Wilmot,Brisbane,Gen. Defender,20251302,0,8.7,10.32,72,50,0.0,0,79,9,5,14,85.7,274,2,6,5,5,4,5,0,1,1,0,0,0,0,0,0,3,3,9,0
13,Levi Ashcroft,Brisbane,Midfielder,20251302,0,8.7,6.76,66,63,0.02,0,74,12,11,23,52.2,355,4,12,7,5,4,6,0,6,1,0,0,1,0,1,0,4,0,11,0
13,Logan Morris,Brisbane,Key Forward,20251302,0,8.2,6.64,58,53,0.0,0,81,8,4,12,58.3,186,4,5,3,5,3,0,0,0,4,0,2,1,0,0,2,3,3,5,0
13,Eric Hipwood,Brisbane,Key Forward,20251302,0,6.9,5.71,48,37,0.0,0,78,5,4,9,66.7,183,2,7,4,7,4,1,0,0,1,1,0,1,0,0,0,1,2,8,0
13,Jack Payne,Brisbane,Key Defender,20251302,0,6.8,7.6,87,87,0.03,0,87,12,6,18,88.9,287,1,4,1,4,1,10,0,0,9,6,1,0,0,0,0,2,3,7,0
13,Jaspa Fletcher,Brisbane,Gen. Defender,20251302,0,6.5,8.68,89,82,0.06,1,89,19,8,27,63.0,526,3,6,5,5,4,8,0,2,5,4,1,0,0,0,0,5,0,12,0
13,Noah Answerth,Brisbane,Gen. Defender,20251302,0,6.2,7.43,53,56,0.0,0,87,7,5,12,66.7,231,1,2,1,0,0,2,0,2,5,0,0,0,0,0,0,2,3,15,0
13,Ty Gallop,Brisbane,Key Forward,20251302,0,4.3,5.38,31,38,0.0,0,45,2,4,6,66.7,95,1,4,4,3,3,1,5,0,2,0,0,0,0,0,0,1,4,8,2
13,Ryan Lester,Brisbane,Gen. Defender,20251302,0,4.0,8.55,44,37,0.0,0,84,7,2,9,88.9,205,1,2,1,2,1,4,0,0,3,1,0,0,0,0,0,1,2,9,0
13,Zac Bailey,Brisbane,Mid-Forward,20251302,0,2.3,10.68,67,63,0.03,0,82,11,10,21,66.7,310,2,9,2,4,1,3,0,3,4,0,0,4,1,0,0,6,1,14,0
13,Kai Lohmann,Brisbane,Gen. Forward,20251302,0,1.8,8.11,45,51,0.0,0,77,7,4,11,36.4,217,2,4,4,3,3,1,0,1,2,0,0,4,1,0,0,4,3,12,0
13,Deven Robertson,Brisbane,Gen. Forward,20251302,0,-0.4,3.08,15,19,0.0,0,16,3,1,4,50.0,73,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,4,0
14,Dayne Zorko,Brisbane,Gen. Defender,20251403,0,22.3,11.48,123,114,0.01,0,88,21,5,26,76.9,611,0,7,5,6,4,11,0,1,8,5,0,0,0,0,0,5,4,18,0
14,Lachie Neale,Brisbane,Midfielder,20251403,1,18.6,14.04,103,86,0.08,0,84,15,10,25,72.0,432,7,13,7,3,3,3,88,10,2,0,0,2,1,0,1,9,2,14,0
14,Cam Rayner,Brisbane,Gen. Forward,20251403,0,17.1,10.35,105,90,0.0,0,76,14,6,20,75.0,507,4,6,4,4,2,2,12,2,8,0,1,2,1,1,2,8,2,8,0
14,Logan Morris,Brisbane,Key Forward,20251403,6,13.7,6.44,107,93,0.36,1,82,9,6,15,73.3,180,2,9,5,9,5,1,0,0,7,0,2,7,5,1,0,9,0,3,0
14,Darcy Wilmot,Brisbane,Gen. Defender,20251403,0,12.4,9.59,74,63,0.0,0,87,12,6,18,88.9,389,5,2,2,1,1,3,0,1,6,2,0,0,0,0,1,8,0,9,0
14,Will Ashcroft,Brisbane,Midfielder,20251403,0,11.2,12.08,74,61,0.01,0,71,8,14,22,77.3,298,3,9,5,2,2,1,50,4,2,0,0,3,0,2,0,7,0,12,0
14,Harris Andrews,Brisbane,Key Defender,20251403,0,11.2,10.32,52,41,0.0,0,90,6,4,10,90.0,47,0,4,2,4,2,7,0,0,5,4,2,0,0,0,0,3,0,1,0
14,Hugh McCluggage,Brisbane,Midfielder,20251403,0,11.0,14.4,100,91,0.01,0,89,17,8,25,72.0,439,6,7,5,3,3,1,66,3,6,0,0,3,1,2,1,10,1,14,0
14,Darcy Fort,Brisbane,Ruck,20251403,0,11.0,9.55,100,92,0.0,0,82,7,5,12,66.7,152,3,3,1,0,0,3,78,3,6,3,0,0,0,0,2,10,2,10,34
14,Jarrod Berry,Brisbane,Midfielder,20251403,0,9.0,8.68,74,76,0.0,0,79,12,8,20,65.0,327,3,6,3,4,2,1,6,2,5,0,0,2,0,2,1,7,1,12,0
14,Brandon Starcevich,Brisbane,Gen. Defender,20251403,0,8.9,7.27,48,46,0.0,0,69,6,4,10,80.0,227,0,3,3,2,2,1,0,0,2,0,0,1,1,0,0,2,2,13,0
