Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
8,Bayley Fritsch,Melbourne,Gen. Forward,7.0,4.0,3.0,0.57,0.43,4.0,2.0,0.0,-5.54,-3.5,-2.04,-0.68
8,Caleb Windsor,Melbourne,Gen. Defender,20.0,12.0,8.0,0.6,0.4,5.0,1.0,2.0,5.76,3.0,2.76,2.0
8,Charlie Spargo,Melbourne,Gen. Forward,14.0,5.0,9.0,0.36,0.64,3.0,1.0,1.0,4.4,0.4,4.0,0.9
8,Christian Petracca,Melbourne,Mid-Forward,29.0,12.0,17.0,0.41,0.59,4.0,1.0,8.0,3.52,0.48,3.04,0.44
8,Christian Salem,Melbourne,Gen. Defender,14.0,8.0,6.0,0.57,0.43,4.0,0.0,1.0,-8.91,-8.17,-0.74,-3.65
8,Daniel Turner,Melbourne,Key Defender,19.0,12.0,7.0,0.63,0.37,7.0,3.0,0.0,6.79,3.05,3.74,0.84
8,Ed Langdon,Melbourne,Mid-Forward,18.0,8.0,10.0,0.44,0.56,3.0,2.0,2.0,-1.04,-1.78,0.74,-2.0
8,Harrison Petty,Melbourne,Key Forward,,,,,,,,,,,,
8,Harry Sharp,Melbourne,Gen. Forward,,,,,,,,,,,,
8,Harvey Langford,Melbourne,Midfielder,25.0,14.0,11.0,0.56,0.44,4.0,0.0,0.0,7.05,4.54,2.5,0.77
8,Jack Viney,Melbourne,Midfielder,18.0,11.0,7.0,0.61,0.39,3.0,1.0,10.0,-3.89,0.89,-4.78,0.39
8,Jake Bowey,Melbourne,Gen. Defender,18.0,12.0,6.0,0.67,0.33,6.0,0.0,2.0,-4.57,-3.78,-0.78,0.83
8,Jake Melksham,Melbourne,Key Forward,12.0,11.0,1.0,0.92,0.08,6.0,1.0,3.0,2.21,3.47,-1.26,2.42
8,Judd McVee,Melbourne,Gen. Defender,7.0,3.0,4.0,0.43,0.57,0.0,0.0,4.0,-7.35,-6.06,-1.29,-4.47
8,Kade Chandler,Melbourne,Gen. Forward,26.0,17.0,9.0,0.65,0.35,5.0,1.0,8.0,11.39,8.87,2.52,1.22
8,Koltyn Tholstrup,Melbourne,Gen. Forward,14.0,7.0,7.0,0.5,0.5,1.0,0.0,4.0,6.89,3.56,3.33,-0.44
8,Kysaiah Pickett,Melbourne,Mid-Forward,14.0,11.0,3.0,0.79,0.21,4.0,1.0,3.0,-5.55,-2.7,-2.85,0.95
8,Max Gawn,Melbourne,Ruck,35.0,13.0,22.0,0.37,0.63,8.0,1.0,0.0,14.26,2.7,11.56,2.3
8,Steven May,Melbourne,Key Defender,10.0,9.0,1.0,0.9,0.1,3.0,0.0,1.0,-7.69,-5.31,-2.38,-4.06
8,Tom McDonald,Melbourne,Key Defender,13.0,9.0,4.0,0.69,0.31,6.0,0.0,1.0,-1.41,-0.59,-0.82,-0.12
8,Tom Sparrow,Melbourne,Gen. Forward,7.0,3.0,4.0,0.43,0.57,1.0,0.0,2.0,-6.04,-4.59,-1.46,-2.5
8,Trent Rivers,Melbourne,Gen. Defender,25.0,17.0,8.0,0.68,0.32,6.0,0.0,1.0,3.65,3.83,-0.17,0.57
8,Xavier Lindsay,Melbourne,Midfielder,11.0,7.0,4.0,0.64,0.36,1.0,0.0,1.0,-2.56,-0.72,-1.83,-2.17
9,Bayley Fritsch,Melbourne,Gen. Forward,4.0,2.0,2.0,0.5,0.5,1.0,0.0,4.0,-8.54,-5.5,-3.04,-3.68
9,Caleb Windsor,Melbourne,Gen. Defender,23.0,15.0,8.0,0.65,0.35,7.0,0.0,1.0,8.76,6.0,2.76,4.0
9,Charlie Spargo,Melbourne,Gen. Forward,13.0,7.0,6.0,0.54,0.46,5.0,0.0,4.0,3.4,2.4,1.0,2.9
9,Christian Petracca,Melbourne,Mid-Forward,26.0,13.0,13.0,0.5,0.5,2.0,0.0,5.0,0.52,1.48,-0.96,-1.56
9,Christian Salem,Melbourne,Gen. Defender,19.0,13.0,6.0,0.68,0.32,5.0,0.0,1.0,-3.91,-3.17,-0.74,-2.65
9,Clayton Oliver,Melbourne,Midfielder,13.0,5.0,8.0,0.38,0.62,0.0,0.0,4.0,-12.55,-5.82,-6.73,-2.86
9,Daniel Turner,Melbourne,Key Defender,16.0,13.0,3.0,0.81,0.19,11.0,0.0,0.0,3.79,4.05,-0.26,4.84
9,Ed Langdon,Melbourne,Mid-Forward,21.0,10.0,11.0,0.48,0.52,4.0,0.0,4.0,1.96,0.22,1.74,-1.0
