Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
9,Bobby Hill,Collingwood,Gen. Forward,14.0,10.0,4.0,0.71,0.29,5.0,3.0,3.0,5.14,3.93,1.21,2.43
9,Dan Houston,Collingwood,Gen. Defender,12.0,7.0,5.0,0.58,0.42,3.0,0.0,3.0,-4.86,-3.95,-0.91,-0.57
9,Darcy Cameron,Collingwood,Ruck,19.0,10.0,9.0,0.53,0.47,8.0,0.0,3.0,1.36,-0.72,2.08,2.88
9,Darcy Moore,Collingwood,Key Defender,9.0,5.0,4.0,0.56,0.44,6.0,0.0,1.0,-1.64,-0.41,-1.23,1.5
9,Edward Allan,Collingwood,Midfielder,11.0,4.0,7.0,0.36,0.64,2.0,0.0,3.0,-2.15,-1.38,-0.77,-0.54
9,Harry Perryman,Collingwood,Gen. Defender,16.0,10.0,6.0,0.62,0.38,6.0,0.0,6.0,0.68,0.12,0.56,1.92
9,Isaac Quaynor,Collingwood,Gen. Defender,5.0,5.0,0.0,1.0,0.0,4.0,0.0,2.0,-9.04,-3.68,-5.36,-0.84
9,Jack Crisp,Collingwood,Midfielder,29.0,16.0,13.0,0.55,0.45,3.0,2.0,6.0,8.96,4.6,4.36,-1.24
9,Jamie Elliott,Collingwood,Gen. Forward,14.0,13.0,1.0,0.93,0.07,8.0,6.0,1.0,1.92,4.76,-2.84,2.92
9,Jeremy Howe,Collingwood,Gen. Defender,17.0,16.0,1.0,0.94,0.06,7.0,0.0,2.0,4.47,5.84,-1.37,2.84
9,Josh Daicos,Collingwood,Gen. Defender,19.0,13.0,6.0,0.68,0.32,5.0,0.0,1.0,-7.84,-3.92,-3.92,0.08
9,Lachie Schultz,Collingwood,Gen. Forward,10.0,4.0,6.0,0.4,0.6,2.0,0.0,2.0,-4.5,-4.0,-0.5,-2.88
9,Lachlan Sullivan,Collingwood,Gen. Forward,17.0,11.0,6.0,0.65,0.35,4.0,0.0,5.0,6.29,6.07,0.21,2.43
9,Mason Cox,Collingwood,Key Forward,8.0,5.0,3.0,0.62,0.38,1.0,1.0,3.0,1.1,1.1,0.0,-1.7
9,Ned Long,Collingwood,Midfielder,12.0,5.0,7.0,0.42,0.58,2.0,1.0,7.0,-5.84,-2.28,-3.56,-0.48
9,Nick Daicos,Collingwood,Midfielder,18.0,10.0,8.0,0.56,0.44,2.0,1.0,3.0,-12.0,-6.76,-5.24,-2.04
9,Oleg Markov,Collingwood,Gen. Defender,,,,,,,,,,,,
9,Patrick Lipinski,Collingwood,Mid-Forward,15.0,9.0,6.0,0.6,0.4,3.0,0.0,4.0,-2.17,0.13,-2.3,-0.61
9,Steele Sidebottom,Collingwood,Midfielder,,,,,,,,,,,,
9,Tim Membrey,Collingwood,Key Forward,12.0,7.0,5.0,0.58,0.42,4.0,0.0,2.0,2.22,1.13,1.09,-0.17
9,Will Hoskin-Elliott,Collingwood,Gen. Forward,7.0,4.0,3.0,0.57,0.43,4.0,1.0,0.0,-1.78,-2.11,0.33,0.67
10,Beau McCreery,Collingwood,Gen. Forward,12.0,9.0,3.0,0.75,0.25,2.0,1.0,6.0,0.74,2.11,-1.37,-0.1
10,Billy Frampton,Collingwood,Key Defender,14.0,8.0,6.0,0.57,0.43,2.0,0.0,1.0,3.56,1.81,1.75,-2.31
10,Bobby Hill,Collingwood,Gen. Forward,6.0,6.0,0.0,1.0,0.0,1.0,1.0,4.0,-2.86,-0.07,-2.79,-1.57
10,Brayden Maynard,Collingwood,Gen. Defender,24.0,14.0,10.0,0.58,0.42,4.0,0.0,4.0,7.95,2.3,5.65,-0.75
10,Brody Mihocek,Collingwood,Key Forward,6.0,3.0,3.0,0.5,0.5,3.0,1.0,0.0,-3.59,-3.68,0.09,-0.77
10,Dan Houston,Collingwood,Gen. Defender,15.0,10.0,5.0,0.67,0.33,6.0,1.0,3.0,-1.86,-0.95,-0.91,2.43
10,Darcy Cameron,Collingwood,Ruck,13.0,9.0,4.0,0.69,0.31,5.0,1.0,2.0,-4.64,-1.72,-2.92,-0.12
