Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
10,Jai Newcombe,Hawthorn,Midfielder,29.0,15.0,14.0,0.52,0.48,5.0,1.0,8.0,6.08,4.81,1.27,1.5
10,James Sicily,Hawthorn,Gen. Defender,15.0,11.0,4.0,0.73,0.27,4.0,0.0,1.0,-4.52,-2.26,-2.26,-2.65
10,James Worpel,Hawthorn,Midfielder,20.0,11.0,9.0,0.55,0.45,2.0,0.0,6.0,-0.05,0.95,-1.0,0.38
10,Josh Battle,Hawthorn,Key Defender,13.0,6.0,7.0,0.46,0.54,4.0,0.0,1.0,-5.46,-5.38,-0.08,-1.23
10,Josh Ward,Hawthorn,Midfielder,23.0,13.0,10.0,0.57,0.43,4.0,0.0,1.0,2.44,2.56,-0.12,0.84
10,Josh Weddle,Hawthorn,Gen. Defender,19.0,10.0,9.0,0.53,0.47,4.0,0.0,1.0,2.89,0.94,1.94,-0.94
10,Karl Amon,Hawthorn,Gen. Defender,30.0,20.0,10.0,0.67,0.33,2.0,1.0,0.0,6.0,2.96,3.04,-2.64
10,Mabior Chol,Hawthorn,Key Forward,10.0,6.0,4.0,0.6,0.4,6.0,3.0,3.0,0.0,-1.12,1.12,2.08
10,Massimo D'Ambrosio,Hawthorn,Midfielder,12.0,8.0,4.0,0.67,0.33,4.0,0.0,1.0,-6.15,-3.85,-2.31,-0.08
10,Ned Reeves,Hawthorn,Ruck,6.0,4.0,2.0,0.67,0.33,0.0,0.0,3.0,0.0,0.0,0.0,0.0
10,Nick Watson,Hawthorn,Gen. Forward,12.0,9.0,3.0,0.75,0.25,4.0,3.0,4.0,1.12,3.2,-2.08,1.96
10,Tom Barrass,Hawthorn,Key Defender,6.0,5.0,1.0,0.83,0.17,4.0,0.0,1.0,-3.68,-0.68,-3.0,0.24
11,Blake Hardwick,Hawthorn,Gen. Defender,16.0,10.0,6.0,0.62,0.38,6.0,1.0,1.0,1.27,0.0,1.27,1.46
11,Cam Mackenzie,Hawthorn,Midfielder,,,,,,,,,,,,
11,Changkuoth Jiath,Hawthorn,Gen. Defender,21.0,10.0,11.0,0.48,0.52,4.0,0.0,0.0,7.2,2.35,4.85,1.3
11,Connor Macdonald,Hawthorn,Gen. Forward,20.0,10.0,10.0,0.5,0.5,10.0,3.0,1.0,5.12,0.96,4.17,6.0
11,Conor Nash,Hawthorn,Midfielder,13.0,5.0,8.0,0.38,0.62,3.0,1.0,5.0,-5.36,-3.82,-1.54,0.96
11,Dylan Moore,Hawthorn,Gen. Forward,15.0,6.0,9.0,0.4,0.6,5.0,1.0,4.0,-4.42,-4.54,0.12,0.73
11,Finn Maginness,Hawthorn,Gen. Forward,,,,,,,,,,,,
11,Harry Morrison,Hawthorn,Midfielder,28.0,13.0,15.0,0.46,0.54,8.0,0.0,2.0,10.6,3.55,7.05,3.45
11,Jack Ginnivan,Hawthorn,Gen. Forward,13.0,10.0,3.0,0.77,0.23,5.0,1.0,3.0,-5.64,-0.44,-5.2,1.44
11,Jack Gunston,Hawthorn,Key Forward,8.0,6.0,2.0,0.75,0.25,5.0,0.0,1.0,-4.56,-3.48,-1.09,-0.17
11,Jack Scrimshaw,Hawthorn,Gen. Defender,12.0,5.0,7.0,0.42,0.58,3.0,0.0,3.0,-1.69,-2.88,1.19,-1.5
11,Jai Newcombe,Hawthorn,Midfielder,23.0,8.0,15.0,0.35,0.65,5.0,0.0,4.0,0.08,-2.19,2.27,1.5
11,James Sicily,Hawthorn,Gen. Defender,17.0,9.0,8.0,0.53,0.47,5.0,0.0,0.0,-2.52,-4.26,1.74,-1.65
11,James Worpel,Hawthorn,Midfielder,23.0,13.0,10.0,0.57,0.43,5.0,0.0,3.0,2.95,2.95,0.0,3.38
11,Josh Battle,Hawthorn,Key Defender,23.0,14.0,9.0,0.61,0.39,6.0,0.0,0.0,4.54,2.62,1.92,0.77
11,Josh Ward,Hawthorn,Midfielder,20.0,8.0,12.0,0.4,0.6,5.0,0.0,0.0,-0.56,-2.44,1.88,1.84
11,Josh Weddle,Hawthorn,Gen. Defender,23.0,11.0,12.0,0.48,0.52,6.0,1.0,0.0,6.89,1.94,4.94,1.06
11,Karl Amon,Hawthorn,Gen. Defender,29.0,26.0,3.0,0.9,0.1,7.0,0.0,0.0,5.0,8.96,-3.96,2.36
11,Lloyd Meek,Hawthorn,Ruck,9.0,2.0,7.0,0.22,0.78,1.0,0.0,3.0,-4.52,-3.24,-1.28,-1.72
11,Mabior Chol,Hawthorn,Key Forward,6.0,4.0,2.0,0.67,0.33,3.0,0.0,3.0,-4.0,-3.12,-0.88,-0.92
11,Massimo D'Ambrosio,Hawthorn,Midfielder,19.0,10.0,9.0,0.53,0.47,3.0,0.0,1.0,0.85,-1.85,2.69,-1.08
11,Nick Watson,Hawthorn,Gen. Forward,4.0,3.0,1.0,0.75,0.25,3.0,0.0,0.0,-6.88,-2.8,-4.08,0.96
11,Tom Barrass,Hawthorn,Key Defender,12.0,10.0,2.0,0.83,0.17,7.0,0.0,0.0,2.32,4.32,-2.0,3.24
12,Blake Hardwick,Hawthorn,Gen. Defender,9.0,5.0,4.0,0.56,0.44,4.0,0.0,1.0,-5.73,-5.0,-0.73,-0.54
12,Changkuoth Jiath,Hawthorn,Gen. Defender,12.0,7.0,5.0,0.58,0.42,4.0,0.0,0.0,-1.8,-0.65,-1.15,1.3
12,Connor Macdonald,Hawthorn,Gen. Forward,15.0,7.0,8.0,0.47,0.53,3.0,0.0,1.0,0.12,-2.04,2.17,-1.0
12,Conor Nash,Hawthorn,Midfielder,25.0,12.0,13.0,0.48,0.52,3.0,0.0,3.0,6.64,3.18,3.46,0.96
12,Dylan Moore,Hawthorn,Gen. Forward,18.0,12.0,6.0,0.67,0.33,8.0,0.0,3.0,-1.42,1.46,-2.88,3.73
12,Finn Maginness,Hawthorn,Gen. Forward,,,,,,,,,,,,
12,Harry Morrison,Hawthorn,Midfielder,12.0,6.0,6.0,0.5,0.5,4.0,0.0,1.0,-5.4,-3.45,-1.95,-0.55
12,Jack Ginnivan,Hawthorn,Gen. Forward,31.0,18.0,13.0,0.58,0.42,4.0,3.0,1.0,12.36,7.56,4.8,0.44
12,Jack Gunston,Hawthorn,Key Forward,10.0,8.0,2.0,0.8,0.2,5.0,2.0,0.0,-2.56,-1.48,-1.09,-0.17
12,Jack Scrimshaw,Hawthorn,Gen. Defender,8.0,3.0,5.0,0.38,0.62,3.0,0.0,0.0,-5.69,-4.88,-0.81,-1.5
12,Jai Newcombe,Hawthorn,Midfielder,18.0,10.0,8.0,0.56,0.44,3.0,0.0,3.0,-4.92,-0.19,-4.73,-0.5
12,James Sicily,Hawthorn,Gen. Defender,6.0,4.0,2.0,0.67,0.33,3.0,0.0,1.0,-13.52,-9.26,-4.26,-3.65
12,James Worpel,Hawthorn,Midfielder,21.0,14.0,7.0,0.67,0.33,2.0,1.0,4.0,0.95,3.95,-3.0,0.38
12,Jarman Impey,Hawthorn,Gen. Defender,16.0,12.0,4.0,0.75,0.25,6.0,0.0,1.0,-3.29,-0.75,-2.54,1.04
12,Josh Battle,Hawthorn,Key Defender,15.0,11.0,4.0,0.73,0.27,8.0,0.0,2.0,-3.46,-0.38,-3.08,2.77
12,Josh Ward,Hawthorn,Midfielder,26.0,11.0,15.0,0.42,0.58,3.0,0.0,3.0,5.44,0.56,4.88,-0.16
12,Josh Weddle,Hawthorn,Gen. Defender,12.0,8.0,4.0,0.67,0.33,7.0,1.0,1.0,-4.11,-1.06,-3.06,2.06
12,Karl Amon,Hawthorn,Gen. Defender,22.0,16.0,6.0,0.73,0.27,3.0,0.0,0.0,-2.0,-1.04,-0.96,-1.64
12,Lloyd Meek,Hawthorn,Ruck,15.0,4.0,11.0,0.27,0.73,1.0,0.0,4.0,1.48,-1.24,2.72,-1.72
12,Mabior Chol,Hawthorn,Key Forward,11.0,9.0,2.0,0.82,0.18,6.0,0.0,2.0,1.0,1.88,-0.88,2.08
12,Massimo D'Ambrosio,Hawthorn,Midfielder,18.0,15.0,3.0,0.83,0.17,4.0,0.0,2.0,-0.15,3.15,-3.31,-0.08
12,Nick Watson,Hawthorn,Gen. Forward,9.0,4.0,5.0,0.44,0.56,2.0,1.0,0.0,-1.88,-1.8,-0.08,-0.04
12,Tom Barrass,Hawthorn,Key Defender,9.0,3.0,6.0,0.33,0.67,4.0,0.0,2.0,-0.68,-2.68,2.0,0.24
13,Blake Hardwick,Hawthorn,Gen. Defender,17.0,10.0,7.0,0.59,0.41,5.0,0.0,1.0,2.27,0.0,2.27,0.46
13,Changkuoth Jiath,Hawthorn,Gen. Defender,,,,,,,,,,,,
13,Connor Macdonald,Hawthorn,Gen. Forward,15.0,12.0,3.0,0.8,0.2,2.0,1.0,7.0,0.12,2.96,-2.83,-2.0
13,Conor Nash,Hawthorn,Midfielder,21.0,12.0,9.0,0.57,0.43,3.0,1.0,7.0,2.64,3.18,-0.54,0.96
13,Dylan Moore,Hawthorn,Gen. Forward,26.0,12.0,14.0,0.46,0.54,8.0,0.0,4.0,6.58,1.46,5.12,3.73
13,Finn Maginness,Hawthorn,Gen. Forward,11.0,2.0,9.0,0.18,0.82,2.0,0.0,3.0,-2.31,-4.08,1.77,-0.77
13,Harry Morrison,Hawthorn,Midfielder,21.0,11.0,10.0,0.52,0.48,6.0,0.0,5.0,3.6,1.55,2.05,1.45
13,Jack Ginnivan,Hawthorn,Gen. Forward,23.0,11.0,12.0,0.48,0.52,6.0,2.0,2.0,4.36,0.56,3.8,2.44
13,Jack Gunston,Hawthorn,Key Forward,11.0,9.0,2.0,0.82,0.18,6.0,1.0,1.0,-1.56,-0.48,-1.09,0.83
13,Jai Newcombe,Hawthorn,Midfielder,27.0,19.0,8.0,0.7,0.3,3.0,1.0,6.0,4.08,8.81,-4.73,-0.5
13,James Worpel,Hawthorn,Midfielder,,,,,,,,,,,,
13,Jarman Impey,Hawthorn,Gen. Defender,23.0,13.0,10.0,0.57,0.43,4.0,1.0,3.0,3.71,0.25,3.46,-0.96
13,Josh Battle,Hawthorn,Key Defender,16.0,11.0,5.0,0.69,0.31,5.0,0.0,0.0,-2.46,-0.38,-2.08,-0.23
