Round,Player,Team,Position,Disposals,Kicks,Handballs,K%,H%,Marks,Goals,Tackles,DispDiff,KickDiff,HbDiff,MarkDiff
6,Harry Edwards,West Coast,Key Defender,8.0,5.0,3.0,0.62,0.38,1.0,0.0,1.0,-1.38,-1.0,-0.38,-3.25
6,Jack Graham,West Coast,Mid-Forward,24.0,9.0,15.0,0.38,0.62,2.0,0.0,6.0,4.78,-0.89,5.67,0.0
6,Jack Hutchinson,West Coast,Midfielder,9.0,3.0,6.0,0.33,0.67,0.0,0.0,6.0,-4.31,-4.69,0.38,-4.12
6,Jack Williams,West Coast,Key Forward,15.0,7.0,8.0,0.47,0.53,5.0,3.0,3.0,7.15,2.31,4.85,1.69
6,Jake Waterman,West Coast,Key Forward,13.0,11.0,2.0,0.85,0.15,10.0,4.0,0.0,2.88,3.88,-1.0,3.88
6,Jamie Cripps,West Coast,Gen. Forward,12.0,9.0,3.0,0.75,0.25,5.0,1.0,5.0,0.71,1.33,-0.62,1.62
6,Jayden Hunt,West Coast,Midfielder,17.0,9.0,8.0,0.53,0.47,2.0,1.0,2.0,4.73,2.27,2.47,0.0
6,Jeremy McGovern,West Coast,Key Defender,23.0,16.0,7.0,0.7,0.3,7.0,0.0,1.0,5.17,3.83,1.33,2.0
6,Liam Baker,West Coast,Gen. Defender,22.0,12.0,10.0,0.55,0.45,4.0,0.0,2.0,-0.09,0.74,-0.83,0.35
6,Liam Duggan,West Coast,Gen. Defender,14.0,6.0,8.0,0.43,0.57,4.0,0.0,2.0,-6.24,-9.19,2.95,-1.76
6,Liam Ryan,West Coast,Gen. Forward,11.0,9.0,2.0,0.82,0.18,5.0,0.0,1.0,-0.25,0.95,-1.2,1.55
6,Matt Flynn,West Coast,Ruck,19.0,11.0,8.0,0.58,0.42,7.0,0.0,1.0,6.28,4.28,2.0,2.94
6,Matthew Owies,West Coast,Gen. Forward,8.0,7.0,1.0,0.88,0.12,3.0,0.0,3.0,-0.94,1.44,-2.38,0.12
6,Reuben Ginbey,West Coast,Gen. Defender,8.0,3.0,5.0,0.38,0.62,3.0,0.0,2.0,-5.35,-5.61,0.26,-0.48
6,Ryan Maric,West Coast,Gen. Defender,20.0,15.0,5.0,0.75,0.25,4.0,0.0,1.0,-0.91,0.73,-1.64,0.18
6,Tim Kelly,West Coast,Mid-Forward,22.0,10.0,12.0,0.45,0.55,2.0,0.0,5.0,4.4,1.25,3.15,-0.75
6,Tom Gross,West Coast,Mid-Forward,,,,,,,,,,,,
6,Tyrell Dewar,West Coast,Midfielder,5.0,3.0,2.0,0.6,0.4,2.0,0.0,3.0,-7.75,-6.06,-1.69,-1.38
7,Archer Reid,West Coast,Key Forward,5.0,4.0,1.0,0.8,0.2,2.0,0.0,1.0,-0.64,0.57,-1.21,-0.07
7,Brady Hough,West Coast,Midfielder,23.0,9.0,14.0,0.39,0.61,3.0,0.0,6.0,7.54,1.5,6.04,-1.46
7,Elijah Hewett,West Coast,Midfielder,17.0,4.0,13.0,0.24,0.76,1.0,0.0,1.0,0.75,-3.3,4.05,-0.65
7,Hamish Davis,West Coast,Mid-Forward,,,,,,,,,,,,
7,Harley Reid,West Coast,Midfielder,19.0,7.0,12.0,0.37,0.63,0.0,2.0,3.0,0.16,-3.21,3.37,-2.53
7,Jack Graham,West Coast,Mid-Forward,14.0,8.0,6.0,0.57,0.43,0.0,0.0,9.0,-5.22,-1.89,-3.33,-2.0
7,Jack Hutchinson,West Coast,Midfielder,19.0,12.0,7.0,0.63,0.37,3.0,0.0,7.0,5.69,4.31,1.38,-1.12
7,Jack Williams,West Coast,Key Forward,5.0,1.0,4.0,0.2,0.8,1.0,1.0,4.0,-2.85,-3.69,0.85,-2.31
7,Jake Waterman,West Coast,Key Forward,8.0,4.0,4.0,0.5,0.5,2.0,2.0,1.0,-2.12,-3.12,1.0,-4.12
7,Jamie Cripps,West Coast,Gen. Forward,10.0,4.0,6.0,0.4,0.6,1.0,1.0,7.0,-1.29,-3.67,2.38,-2.38
7,Jayden Hunt,West Coast,Midfielder,17.0,9.0,8.0,0.53,0.47,3.0,0.0,2.0,4.73,2.27,2.47,1.0
7,Jeremy McGovern,West Coast,Key Defender,17.0,11.0,6.0,0.65,0.35,7.0,0.0,0.0,-0.83,-1.17,0.33,2.0
7,Liam Baker,West Coast,Gen. Defender,24.0,11.0,13.0,0.46,0.54,7.0,0.0,0.0,1.91,-0.26,2.17,3.35
7,Liam Duggan,West Coast,Gen. Defender,17.0,13.0,4.0,0.76,0.24,3.0,0.0,3.0,-3.24,-2.19,-1.05,-2.76
7,Liam Ryan,West Coast,Gen. Forward,7.0,5.0,2.0,0.71,0.29,0.0,3.0,6.0,-4.25,-3.05,-1.2,-3.45
7,Matt Flynn,West Coast,Ruck,16.0,8.0,8.0,0.5,0.5,4.0,0.0,4.0,3.28,1.28,2.0,-0.06
7,Matthew Owies,West Coast,Gen. Forward,10.0,9.0,1.0,0.9,0.1,4.0,1.0,0.0,1.06,3.44,-2.38,1.12
7,Noah Long,West Coast,Gen. Forward,,,,,,,,,,,,
7,Oscar Allen,West Coast,Key Forward,10.0,9.0,1.0,0.9,0.1,5.0,0.0,2.0,1.17,2.25,-1.08,1.67
7,Reuben Ginbey,West Coast,Gen. Defender,11.0,6.0,5.0,0.55,0.45,3.0,0.0,2.0,-2.35,-2.61,0.26,-0.48
7,Ryan Maric,West Coast,Gen. Defender,25.0,15.0,10.0,0.6,0.4,4.0,0.0,0.0,4.09,0.73,3.36,0.18
7,Tom Cole,West Coast,Gen. Defender,16.0,8.0,8.0,0.5,0.5,6.0,0.0,2.0,-0.39,-0.67,0.28,1.0
7,Tyrell Dewar,West Coast,Midfielder,7.0,6.0,1.0,0.86,0.14,1.0,0.0,1.0,-5.75,-3.06,-2.69,-2.38
8,Archer Reid,West Coast,Key Forward,5.0,4.0,1.0,0.8,0.2,3.0,0.0,0.0,-0.64,0.57,-1.21,0.93
8,Bo Allan,West Coast,Gen. Defender,7.0,3.0,4.0,0.43,0.57,4.0,0.0,2.0,-0.67,0.33,-1.0,2.0
8,Brady Hough,West Coast,Midfielder,12.0,5.0,7.0,0.42,0.58,2.0,0.0,3.0,-3.46,-2.5,-0.96,-2.46
8,Elijah Hewett,West Coast,Midfielder,15.0,7.0,8.0,0.47,0.53,3.0,3.0,4.0,-1.25,-0.3,-0.95,1.35
8,Harley Reid,West Coast,Midfielder,13.0,4.0,9.0,0.31,0.69,1.0,0.0,1.0,-5.84,-6.21,0.37,-1.53
8,Jack Graham,West Coast,Mid-Forward,15.0,9.0,6.0,0.6,0.4,2.0,0.0,10.0,-4.22,-0.89,-3.33,0.0
8,Jack Hutchinson,West Coast,Midfielder,16.0,8.0,8.0,0.5,0.5,6.0,0.0,2.0,2.69,0.31,2.38,1.88
8,Jack Williams,West Coast,Key Forward,13.0,8.0,5.0,0.62,0.38,6.0,1.0,1.0,5.15,3.31,1.85,2.69
8,Jake Waterman,West Coast,Key Forward,11.0,9.0,2.0,0.82,0.18,7.0,3.0,1.0,0.88,1.88,-1.0,0.88
8,Jamie Cripps,West Coast,Gen. Forward,11.0,6.0,5.0,0.55,0.45,2.0,2.0,3.0,-0.29,-1.67,1.38,-1.38
